Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Joe Flacco,IND,0,0,0,0,0,17.0,2024,249
Jonathan Taylor,IND,4,2,11,0,7,17.0,2024,249
Alec Pierce,IND,9,6,122,1,49,17.0,2024,249
Michael Pittman Jr.,IND,10,9,109,1,31,17.0,2024,249
Kylen Granson,IND,4,3,34,0,27,17.0,2024,249
Josh Downs,IND,4,3,22,0,10,17.0,2024,249
Adonai Mitchell,IND,4,2,22,0,13,17.0,2024,249
Trey Sermon,IND,1,1,10,0,10,17.0,2024,249
Mo Alie-Cox,IND,1,0,0,0,0,17.0,2024,249
Drew Lock,NYG,0,0,0,0,0,17.0,2024,249
Tyrone Tracy Jr.,NYG,3,2,14,0,13,17.0,2024,249
Devin Singletary,NYG,1,1,9,0,9,17.0,2024,249
Malik Nabers,NYG,8,7,171,2,59,17.0,2024,249
Wan'Dale Robinson,NYG,6,5,71,1,35,17.0,2024,249
Darius Slayton,NYG,3,1,32,1,32,17.0,2024,249
Chris Manhertz,NYG,1,1,12,0,12,17.0,2024,249
