Player,Pos,home_team,team,week,year,game_id
Patrick Mahomes,QB,0,Chiefs,17.0,2024,241
Isiah Pacheco,RB,0,Chiefs,17.0,2024,241
Marquise Brown,WR,0,Chiefs,17.0,2024,241
Xavier Worthy,WR,0,Chiefs,17.0,2024,241
JuJu Smith-Schuster,WR,0,Chiefs,17.0,2024,241
Travis Kelce,TE,0,Chiefs,17.0,2024,241
Mike Caliendo,OL,0,Chiefs,17.0,2024,241
Jawaan Taylor,T,0,Chiefs,17.0,2024,241
Joe Thuney,G,0,Chiefs,17.0,2024,241
Trey Smith,G,0,Chiefs,17.0,2024,241
Creed Humphrey,C,0,Chiefs,17.0,2024,241
Michael Danna,DE,0,Chiefs,17.0,2024,241
Tershawn Wharton,DT,0,Chiefs,17.0,2024,241
Mike Pennel,DT,0,Chiefs,17.0,2024,241
Nick Bolton,LB,0,Chiefs,17.0,2024,241
Drue Tranquill,LB,0,Chiefs,17.0,2024,241
Leo Chenal,LB,0,Chiefs,17.0,2024,241
Christian Roland-Wallace,CB,0,Chiefs,17.0,2024,241
Trent McDuffie,CB,0,Chiefs,17.0,2024,241
Joshua Williams,CB,0,Chiefs,17.0,2024,241
Justin Reid,S,0,Chiefs,17.0,2024,241
Bryan Cook,S,0,Chiefs,17.0,2024,241
