0,1,week,year,game_id
Won Toss,Bears (deferred),17.0,2024,243
Roof,outdoors,17.0,2024,243
Surface,grass,17.0,2024,243
Duration,2:41,17.0,2024,243
Attendance,56346,17.0,2024,243
Weather,"47 degrees, relative humidity 88%, wind 5 mph",17.0,2024,243
Vegas Line,Seattle Seahawks -3.5,17.0,2024,243
Over/Under,42.5 (under),17.0,2024,243
