Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Kyler Murray,ARI,33,48,321,16,30.8,321,6.7,162,4.9,3.4,159,4.8,1,2.2%,5,11.1%,4,19,7,2,13,24.1%,2,7.5,17.0,2024,246
Matthew Stafford,LAR,17,32,189,8,25.0,196,6.1,93,5.5,2.9,96,5.6,0,0.0%,5,17.9%,0,8,7,2,9,27.3%,1,12.0,17.0,2024,246
