Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Lions,5.0,24.46,21.1,3.36,0.0,-25.85,-19.44,-5.94,8.51,8.14,-7.1,7.22,0.0,0.0,8.02,17.0,2024,256
49ers,-5.0,25.85,19.44,5.94,-8.51,-24.46,-21.1,-3.36,0.0,-8.14,-7.22,7.1,0.0,0.0,-8.02,17.0,2024,256
