Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Xavier Legette,CAR,9,5,28,0,2.0,25,5.0,3,0.6,15.4,0,,0,0.0,0,61.3,17.0,2024,248
Adam Thielen,CAR,6,5,110,2,4.0,98,19.6,12,2.4,18.8,0,,0,0.0,0,158.3,17.0,2024,248
Jalen Coker,CAR,2,2,35,0,2.0,34,17.0,1,0.5,17.0,0,,0,0.0,0,118.7,17.0,2024,248
Dan Chisena,CAR,1,1,8,0,1.0,8,8.0,0,0.0,8.0,0,,0,0.0,0,100.0,17.0,2024,248
David Moore,CAR,1,1,17,0,1.0,17,17.0,0,0.0,17.0,0,,0,0.0,0,118.7,17.0,2024,248
Ja'Tavion Sanders,CAR,1,1,5,0,,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5,17.0,2024,248
Mike Boone,CAR,2,0,0,0,0.0,0,,0,,-5.0,0,,1,50.0,0,39.6,17.0,2024,248
Mike Evans,TAM,9,8,97,2,6.0,75,9.4,22,2.8,10.6,0,,1,11.1,0,151.2,17.0,2024,248
Jalen McMillan,TAM,5,5,51,2,3.0,32,6.4,19,3.8,6.4,0,,0,0.0,0,148.7,17.0,2024,248
Bucky Irving,TAM,4,4,77,0,3.0,-13,-3.3,90,22.5,-3.3,0,,0,0.0,0,118.7,17.0,2024,248
Devin Culp,TAM,4,3,52,0,2.0,34,11.3,18,6.0,12.5,0,,0,0.0,0,116.7,17.0,2024,248
Payne Durham,TAM,3,2,36,1,2.0,23,11.5,13,6.5,11.3,0,,0,0.0,0,147.2,17.0,2024,248
Ryan Miller,TAM,4,2,26,0,,23,11.5,3,1.5,11.5,0,,1,25.0,0,70.8,17.0,2024,248
Rakim Jarrett,TAM,1,1,11,0,1.0,10,10.0,1,1.0,10.0,0,,0,0.0,0,112.5,17.0,2024,248
Sean Tucker,TAM,1,1,5,0,0.0,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5,17.0,2024,248
Rachaad White,TAM,1,1,4,0,0.0,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,17.0,2024,248
