Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Aaron Rodgers,NYJ,12,18,112,0,2,4,26,28,44.0,17.0,2024,247
Tyrod Taylor,NYJ,11,14,83,2,0,0,0,20,131.0,17.0,2024,247
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,17.0,2024,247
Isaiah Davis,NYJ,0,0,0,0,0,0,0,0,,17.0,2024,247
Braelon Allen,NYJ,0,0,0,0,0,0,0,0,,17.0,2024,247
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,17.0,2024,247
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,17.0,2024,247
Davante Adams,NYJ,0,0,0,0,0,0,0,0,,17.0,2024,247
Allen Lazard,NYJ,0,0,0,0,0,0,0,0,,17.0,2024,247
Kenny Yeboah,NYJ,0,0,0,0,0,0,0,0,,17.0,2024,247
Josh Allen,BUF,16,27,182,2,0,0,0,30,104.2,17.0,2024,247
Mitchell Trubisky,BUF,1,1,69,1,0,0,0,69,158.3,17.0,2024,247
James Cook,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Ray Davis,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Tyrell Shavers,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Amari Cooper,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Mack Hollins,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Keon Coleman,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Dalton Kincaid,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
Quintin Morris,BUF,0,0,0,0,0,0,0,0,,17.0,2024,247
