Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Patriots,-33.0,-14.04,-10.95,-3.09,-5.18,-24.19,-17.79,-6.73,0.0,10.62,-0.56,8.46,4.58,-0.82,-1.04,17.0,2024,244
Chargers,33.0,24.19,17.79,6.73,0.0,14.04,10.95,3.09,5.18,-10.62,-8.46,0.56,0.82,-4.58,1.04,17.0,2024,244
