Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cowboys,-34.0,-14.87,-11.64,-3.23,-18.99,-19.78,-17.84,-1.28,0.0,2.29,-2.67,5.05,3.57,-0.46,-3.2,17.0,2024,250
Eagles,34.0,19.78,17.84,1.28,0.0,14.87,11.64,3.23,18.99,-2.29,-5.05,2.67,0.46,-3.57,3.2,17.0,2024,250
