Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Patrick Mahomes,KAN,29,38,320,16,42.1,216,5.7,144,5.0,3.8,176,6.1,0,0.0%,4,10.5%,0,12,4,2,6,15.4%,1,12.0,17.0,2024,241
Russell Wilson,PIT,23,37,205,9,21.4,260,7.0,103,4.5,2.8,102,4.4,1,2.9%,4,11.4%,5,12,3,4,12,25.0%,6,9.2,17.0,2024,241
