Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Cooper Rush,DAL,0,0,0,0,0,17.0,2024,250
Trey Lance,DAL,0,0,0,0,0,17.0,2024,250
Rico Dowdle,DAL,1,1,4,0,4,17.0,2024,250
KaVontae Turpin,DAL,4,1,16,0,16,17.0,2024,250
Ezekiel Elliott,DAL,0,0,0,0,0,17.0,2024,250
Brandin Cooks,DAL,8,4,52,0,22,17.0,2024,250
Jalen Tolbert,DAL,4,3,30,1,19,17.0,2024,250
Jake Ferguson,DAL,5,3,18,0,7,17.0,2024,250
Jalen Brooks,DAL,1,1,12,0,12,17.0,2024,250
Jonathan Mingo,DAL,3,1,12,0,12,17.0,2024,250
Ryan Flournoy,DAL,2,1,3,0,3,17.0,2024,250
Hunter Luepke,DAL,1,1,1,0,1,17.0,2024,250
Kenny Pickett,PHI,0,0,0,0,0,17.0,2024,250
Tanner McKee,PHI,0,0,0,0,0,17.0,2024,250
Saquon Barkley,PHI,2,2,2,0,7,17.0,2024,250
Tyrion Davis-Price,PHI,0,0,0,0,0,17.0,2024,250
Kenneth Gainwell,PHI,1,1,5,0,5,17.0,2024,250
DeVonta Smith,PHI,7,6,120,2,49,17.0,2024,250
A.J. Brown,PHI,5,3,36,1,20,17.0,2024,250
Grant Calcaterra,PHI,2,1,34,0,34,17.0,2024,250
E.J. Jenkins,PHI,1,0,0,0,0,17.0,2024,250
