Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Tyler Huntley,MIA,0,0,0,0,0,17.0,2024,253
De'Von Achane,MIA,2,2,13,0,12,17.0,2024,253
Jeff Wilson,MIA,0,0,0,0,0,17.0,2024,253
Raheem Mostert,MIA,2,2,16,0,13,17.0,2024,253
Tyreek Hill,MIA,9,9,105,0,25,17.0,2024,253
Jonnu Smith,MIA,4,3,26,1,12,17.0,2024,253
River Cracraft,MIA,1,1,16,0,16,17.0,2024,253
D'Wayne Eskridge,MIA,1,1,8,0,8,17.0,2024,253
Malik Washington,MIA,5,4,41,0,13,17.0,2024,253
Dorian Thompson-Robinson,CLE,0,0,0,0,0,17.0,2024,253
D'Onta Foreman,CLE,2,0,0,0,0,17.0,2024,253
Pierre Strong,CLE,5,3,15,0,8,17.0,2024,253
Jerome Ford,CLE,0,0,0,0,0,17.0,2024,253
Jerry Jeudy,CLE,18,12,94,0,17,17.0,2024,253
Jordan Akins,CLE,8,6,49,0,15,17.0,2024,253
Blake Whiteheart,CLE,1,1,8,0,8,17.0,2024,253
Michael Woods II,CLE,3,1,3,0,3,17.0,2024,253
Elijah Moore,CLE,5,1,1,0,1,17.0,2024,253
Jamari Thrash,CLE,1,0,0,0,0,17.0,2024,253
