0,1,week,year,game_id
Won Toss,Texans (deferred),17.0,2024,242
Roof,retractable roof (closed),17.0,2024,242
Surface,astroturf,17.0,2024,242
Duration,2:58,17.0,2024,242
Attendance,71544,17.0,2024,242
Vegas Line,Baltimore Ravens -6.0,17.0,2024,242
Over/Under,47.0 (under),17.0,2024,242
