#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:37,DET 35,9,4:55,65,Touchdown,0,Lions,17.0,2024,256
2,2,14:53,DET 25,8,4:44,75,Touchdown,0,Lions,17.0,2024,256
3,2,6:13,DET 30,12,5:00,62,Downs,0,Lions,17.0,2024,256
4,2,0:02,DET 41,1,0:02,-1,End of Half,0,Lions,17.0,2024,256
5,3,15:00,DET 34,10,5:02,66,Touchdown,0,Lions,17.0,2024,256
6,3,7:40,DET 30,6,3:15,31,Field Goal,0,Lions,17.0,2024,256
7,3,3:58,SFO 43,8,3:39,43,Touchdown,0,Lions,17.0,2024,256
8,4,13:25,DET 48,8,2:56,28,Field Goal,0,Lions,17.0,2024,256
9,4,7:34,DET 38,7,4:36,62,Touchdown,0,Lions,17.0,2024,256
10,4,0:43,,2,0:43,-2,End of Game,0,Lions,17.0,2024,256
