Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bears,-3.0,-12.22,-10.77,-1.19,-1.46,6.51,5.83,-0.72,3.78,2.22,-1.22,2.29,6.37,-4.54,-0.68,17.0,2024,243
Seahawks,3.0,-6.51,-5.83,0.72,-3.78,12.22,10.77,1.19,1.46,-2.22,-2.29,1.22,4.54,-6.37,0.68,17.0,2024,243
