Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Michael Penix,ATL,2,3,0,3,17.0,2024,255
Bijan Robinson,ATL,17,90,2,13,17.0,2024,255
Tyler Allgeier,ATL,3,19,0,8,17.0,2024,255
Ray-Ray McCloud,ATL,1,14,0,14,17.0,2024,255
Drake London,ATL,0,0,0,0,17.0,2024,255
Kyle Pitts,ATL,0,0,0,0,17.0,2024,255
Darnell Mooney,ATL,0,0,0,0,17.0,2024,255
KhaDarel Hodge,ATL,0,0,0,0,17.0,2024,255
Charlie Woerner,ATL,0,0,0,0,17.0,2024,255
Chris Blair,ATL,0,0,0,0,17.0,2024,255
Jayden Daniels,WAS,16,127,0,25,17.0,2024,255
Brian Robinson Jr.,WAS,13,60,0,12,17.0,2024,255
Chris Rodriguez,WAS,5,16,1,6,17.0,2024,255
Olamide Zaccheaus,WAS,1,8,0,8,17.0,2024,255
Jeremy McNichols,WAS,1,5,0,5,17.0,2024,255
Zach Ertz,WAS,0,0,0,0,17.0,2024,255
Jamison Crowder,WAS,0,0,0,0,17.0,2024,255
John Bates,WAS,0,0,0,0,17.0,2024,255
Terry McLaurin,WAS,0,0,0,0,17.0,2024,255
