Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jared Goff,DET,0,0,0,0,0,17.0,2024,256
Jahmyr Gibbs,DET,4,4,46,0,19,17.0,2024,256
Craig Reynolds,DET,2,2,35,0,26,17.0,2024,256
Jermar Jefferson,DET,0,0,0,0,0,17.0,2024,256
Sam LaPorta,DET,8,6,64,1,28,17.0,2024,256
Amon-Ra St. Brown,DET,10,8,60,1,14,17.0,2024,256
Allen Robinson,DET,1,1,21,0,21,17.0,2024,256
Jameson Williams,DET,8,5,77,1,41,17.0,2024,256
Brock Purdy,SFO,0,0,0,0,0,17.0,2024,256
Joshua Dobbs,SFO,0,0,0,0,0,17.0,2024,256
Ricky Pearsall,SFO,10,8,141,1,40,17.0,2024,256
Isaac Guerendo,SFO,4,4,65,0,40,17.0,2024,256
Deebo Samuel,SFO,1,1,5,1,5,17.0,2024,256
George Kittle,SFO,8,8,112,0,22,17.0,2024,256
Jauan Jennings,SFO,10,7,67,0,15,17.0,2024,256
Chris Conley,SFO,1,1,13,0,13,17.0,2024,256
Kyle Juszczyk,SFO,2,1,9,1,9,17.0,2024,256
