Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Nick Zakelj,G,64,100%,0,0%,7,26%,1,49ers,17.0,2024,256
Dominick Puni,G,64,100%,0,0%,7,26%,1,49ers,17.0,2024,256
Colton McKivitz,T,64,100%,0,0%,7,26%,1,49ers,17.0,2024,256
Jake Brendel,C,64,100%,0,0%,0,0%,1,49ers,17.0,2024,256
George Kittle,TE,60,94%,0,0%,0,0%,1,49ers,17.0,2024,256
Jauan Jennings,WR,60,94%,0,0%,0,0%,1,49ers,17.0,2024,256
Brock Purdy,QB,59,92%,0,0%,0,0%,1,49ers,17.0,2024,256
Deebo Samuel,WR,53,83%,0,0%,8,30%,1,49ers,17.0,2024,256
Ricky Pearsall,WR,45,70%,0,0%,0,0%,1,49ers,17.0,2024,256
Isaac Guerendo,RB,39,61%,0,0%,0,0%,1,49ers,17.0,2024,256
Austen Pleasants,T,32,50%,0,0%,7,26%,1,49ers,17.0,2024,256
Charlie Heck,T,32,50%,0,0%,7,26%,1,49ers,17.0,2024,256
Kyle Juszczyk,FB,27,42%,0,0%,0,0%,1,49ers,17.0,2024,256
Eric Saubert,TE,13,20%,0,0%,21,78%,1,49ers,17.0,2024,256
Patrick Taylor,RB,13,20%,0,0%,8,30%,1,49ers,17.0,2024,256
Jacob Cowing,WR,5,8%,0,0%,0,0%,1,49ers,17.0,2024,256
Joshua Dobbs,QB,5,8%,0,0%,0,0%,1,49ers,17.0,2024,256
Chris Conley,WR,4,6%,0,0%,14,52%,1,49ers,17.0,2024,256
Brayden Willis,TE,1,2%,0,0%,14,52%,1,49ers,17.0,2024,256
Fred Warner,LB,0,0%,71,100%,6,22%,1,49ers,17.0,2024,256
Deommodore Lenoir,CB,0,0%,71,100%,6,22%,1,49ers,17.0,2024,256
Renardo Green,CB,0,0%,71,100%,0,0%,1,49ers,17.0,2024,256
Malik Mustapha,FS,0,0%,69,97%,6,22%,1,49ers,17.0,2024,256
Dee Winters,LB,0,0%,62,87%,4,15%,1,49ers,17.0,2024,256
Nick Bosa,DE,0,0%,62,87%,0,0%,1,49ers,17.0,2024,256
Talanoa Hufanga,SS,0,0%,56,79%,6,22%,1,49ers,17.0,2024,256
Isaac Yiadom,CB,0,0%,48,68%,19,70%,1,49ers,17.0,2024,256
Maliek Collins,DT,0,0%,48,68%,6,22%,1,49ers,17.0,2024,256
Jordan Elliott,DT,0,0%,39,55%,6,22%,1,49ers,17.0,2024,256
Yetur Gross-Matos,LB,0,0%,38,54%,6,22%,1,49ers,17.0,2024,256
Evan Anderson,DT,0,0%,31,44%,6,22%,1,49ers,17.0,2024,256
Sam Okuayinonu,DE,0,0%,28,39%,0,0%,1,49ers,17.0,2024,256
Kalia Davis,DT,0,0%,21,30%,0,0%,1,49ers,17.0,2024,256
Ji'Ayir Brown,SS,0,0%,17,24%,14,52%,1,49ers,17.0,2024,256
Demetrius Flannigan-Fowles,LB,0,0%,15,21%,11,41%,1,49ers,17.0,2024,256
Leonard Floyd,DE,0,0%,13,18%,0,0%,1,49ers,17.0,2024,256
Jalen Graham,LB,0,0%,11,15%,8,30%,1,49ers,17.0,2024,256
Alex Barrett,DE,0,0%,6,8%,20,74%,1,49ers,17.0,2024,256
Tatum Bethune,LB,0,0%,4,6%,15,56%,1,49ers,17.0,2024,256
Jake Moody,K,0,0%,0,0%,13,48%,1,49ers,17.0,2024,256
Jake Tonges,TE,0,0%,0,0%,11,41%,1,49ers,17.0,2024,256
Pat O'Donnell,P,0,0%,0,0%,7,26%,1,49ers,17.0,2024,256
Taybor Pepper,LS,0,0%,0,0%,7,26%,1,49ers,17.0,2024,256
Matt Hennessy,C,0,0%,0,0%,7,26%,1,49ers,17.0,2024,256
Nick McCloud,CB,0,0%,0,0%,6,22%,1,49ers,17.0,2024,256
Tashaun Gipson,FS,0,0%,0,0%,6,22%,1,49ers,17.0,2024,256
Rock Ya-Sin,CB,0,0%,0,0%,1,4%,1,49ers,17.0,2024,256
