0,1,week,year,game_id
Won Toss,Chiefs (deferred),17.0,2024,241
Roof,outdoors,17.0,2024,241
Surface,grass,17.0,2024,241
Duration,2:52,17.0,2024,241
Attendance,67311,17.0,2024,241
Weather,"39 degrees, relative humidity 82%, wind 2 mph",17.0,2024,241
Vegas Line,Kansas City Chiefs -2.5,17.0,2024,241
Over/Under,44.0 (under),17.0,2024,241
