Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Lamar Jackson,BAL,10,15,168,2,0,1,3,67,143.9,17.0,2024,242
Josh Johnson,BAL,1,2,16,0,0,0,0,16,77.1,17.0,2024,242
Derrick Henry,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
Keaton Mitchell,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
Zay Flowers,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
Anthony Miller,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
Tylan Wallace,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
Devontez Walker,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
Rasheen Ali,BAL,0,0,0,0,0,0,0,0,,17.0,2024,242
C.J. Stroud,HOU,17,31,185,0,1,5,37,30,59.2,17.0,2024,242
Davis Mills,HOU,1,1,5,0,0,0,0,5,87.5,17.0,2024,242
Joe Mixon,HOU,0,0,0,0,0,0,0,0,,17.0,2024,242
Dameon Pierce,HOU,0,0,0,0,0,0,0,0,,17.0,2024,242
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,17.0,2024,242
Nico Collins,HOU,0,0,0,0,0,0,0,0,,17.0,2024,242
John Metchie,HOU,0,0,0,0,0,0,0,0,,17.0,2024,242
Xavier Hutchinson,HOU,0,0,0,0,0,0,0,0,,17.0,2024,242
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,17.0,2024,242
Robert Woods,HOU,0,0,0,0,0,0,0,0,,17.0,2024,242
Cade Stover,HOU,0,0,0,0,0,0,0,0,,17.0,2024,242
