Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Trey McBride,ARI,16,12,123,1,6.0,54,4.5,69,5.8,5.5,0,,0,0.0,1,91.4,17.0,2024,246
Marvin Harrison Jr.,ARI,10,6,96,0,4.0,83,13.8,13,2.2,15.6,0,,1,10.0,1,52.5,17.0,2024,246
Michael Wilson,ARI,6,4,22,0,3.0,14,3.5,8,2.0,9.2,0,,0,0.0,0,72.9,17.0,2024,246
Greg Dortch,ARI,3,3,18,0,,3,1.0,15,5.0,1.0,1,3.0,0,0.0,0,91.7,17.0,2024,246
Michael Carter,ARI,2,2,11,0,0.0,-3,-1.5,14,7.0,-1.5,0,,0,0.0,0,89.6,17.0,2024,246
Elijah Higgins,ARI,3,2,23,0,2.0,2,1.0,21,10.5,2.3,2,1.0,0,0.0,0,89.6,17.0,2024,246
James Conner,ARI,3,2,4,0,0.0,-4,-2.0,8,4.0,-2.3,0,,0,0.0,0,70.1,17.0,2024,246
DeeJay Dallas,ARI,1,1,5,0,,-6,-6.0,11,11.0,-6.0,0,,0,0.0,0,87.5,17.0,2024,246
Zay Jones,ARI,1,1,19,0,1.0,19,19.0,0,0.0,19.0,0,,0,0.0,0,118.7,17.0,2024,246
Puka Nacua,LAR,14,10,129,0,5.0,58,5.8,71,7.1,5.6,1,10.0,0,0.0,0,100.0,17.0,2024,246
Kyren Williams,LAR,3,3,16,0,0.0,8,2.7,8,2.7,2.7,0,,0,0.0,0,88.9,17.0,2024,246
Tyler Higbee,LAR,3,2,9,0,1.0,6,3.0,3,1.5,2.3,0,,0,0.0,0,70.1,17.0,2024,246
Cooper Kupp,LAR,3,1,29,0,1.0,20,20.0,9,9.0,8.3,0,,0,0.0,0,70.1,17.0,2024,246
Jordan Whittington,LAR,1,1,6,0,1.0,1,1.0,5,5.0,1.0,0,,0,0.0,0,91.7,17.0,2024,246
Colby Parkinson,LAR,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6,17.0,2024,246
Demarcus Robinson,LAR,2,0,0,0,,0,,0,,15.5,0,,0,0.0,0,39.6,17.0,2024,246
Davis Allen,LAR,1,0,0,0,,0,,0,,19.0,0,,0,0.0,0,39.6,17.0,2024,246
