Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Cooper Rush,DAL,15,28,147,7.0,24.1,263,9.4,81,5.4,2.9,66,4.4,0,0.0%,8,28.6%,1,7,1,1,3,10.3%,0,,17.0,2024,250
Trey Lance,DAL,1,1,1,,,1,1.0,1,1.0,1.0,0,0.0,0,0.0%,0,0.0%,0,0,1,0,1,50.0%,1,1.0,17.0,2024,250
Kenny Pickett,PHI,10,15,143,4.0,26.7,141,9.4,116,11.6,7.7,27,2.7,0,0.0%,2,14.3%,0,5,0,1,1,6.7%,0,,17.0,2024,250
Tanner McKee,PHI,3,4,54,2.0,50.0,52,13.0,32,10.7,8.0,22,7.3,0,0.0%,0,0.0%,0,2,0,0,0,0.0%,0,,17.0,2024,250
