Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Geno Smith,SEA,3,19,0,16,17.0,2024,243
Zach Charbonnet,SEA,15,57,0,11,17.0,2024,243
Kenny McIntosh,SEA,7,46,0,25,17.0,2024,243
Noah Fant,SEA,0,0,0,0,17.0,2024,243
D.K. Metcalf,SEA,0,0,0,0,17.0,2024,243
Jaxon Smith-Njigba,SEA,0,0,0,0,17.0,2024,243
Tyler Lockett,SEA,0,0,0,0,17.0,2024,243
Pharaoh Brown,SEA,0,0,0,0,17.0,2024,243
Caleb Williams,CHI,5,37,0,16,17.0,2024,243
D'Andre Swift,CHI,12,53,0,12,17.0,2024,243
D.J. Moore,CHI,2,8,0,11,17.0,2024,243
Roschon Johnson,CHI,4,5,0,3,17.0,2024,243
Keenan Allen,CHI,0,0,0,0,17.0,2024,243
Rome Odunze,CHI,0,0,0,0,17.0,2024,243
Gerald Everett,CHI,0,0,0,0,17.0,2024,243
