#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:45,ATL 38,7,3:12,38,Touchdown,1,Commanders,17.0,2024,255
2,1,5:10,WAS 30,3,2:22,-1,Punt,1,Commanders,17.0,2024,255
3,1,0:45,WAS 28,9,5:08,50,Interception,1,Commanders,17.0,2024,255
4,2,4:24,WAS 30,4,2:31,15,Punt,1,Commanders,17.0,2024,255
5,2,0:02,WAS 30,1,0:02,-1,End of Half,1,Commanders,17.0,2024,255
6,3,15:00,WAS 31,15,7:47,69,Touchdown,1,Commanders,17.0,2024,255
7,3,5:06,WAS 30,14,7:03,70,Touchdown,1,Commanders,17.0,2024,255
8,4,10:02,WAS 36,10,5:30,52,Field Goal,1,Commanders,17.0,2024,255
9,4,1:19,WAS 30,3,0:39,0,Punt,1,Commanders,17.0,2024,255
10,5,10:00,WAS 30,12,7:18,70,Touchdown,1,Commanders,17.0,2024,255
