Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Javon Bullard,GNB,0,9,9,100.0%,107.0,11.9,11.9,2.0,155.8,7.0,63.0,44.0,0,0,0,0.0,0,11,0,0.0%,17.0,2024,254
Eric Wilson,GNB,0,5,5,100.0%,39.0,7.8,7.8,0.0,99.2,3.2,16.0,23.0,2,0,0,0.0,0,9,0,0.0%,17.0,2024,254
Keisean Nixon,GNB,0,9,4,44.4%,48.0,12.0,5.3,0.0,61.3,10.9,35.0,13.0,2,0,1,0.0,1,9,1,10.0%,17.0,2024,254
Carrington Valentine,GNB,1,4,4,100.0%,37.0,9.3,9.3,0.0,65.6,2.5,10.0,27.0,0,0,0,0.0,0,2,0,0.0%,17.0,2024,254
Xavier McKinney,GNB,0,5,4,80.0%,83.0,20.8,16.6,0.0,118.7,13.6,48.0,35.0,1,0,0,0.0,0,7,0,0.0%,17.0,2024,254
Edgerrin Cooper,GNB,0,4,3,75.0%,25.0,8.3,6.3,1.0,130.2,1.3,3.0,22.0,5,1,0,0.0,1,11,2,15.4%,17.0,2024,254
Eric Stokes,GNB,0,3,2,66.7%,29.0,14.5,9.7,0.0,97.9,16.0,24.0,5.0,0,0,0,0.0,0,0,0,,17.0,2024,254
Lukas Van Ness,GNB,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,3.0,3.0,3.0,0,0,0,0.0,0,1,0,0.0%,17.0,2024,254
Arron Mosby,GNB,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,,17.0,2024,254
Brenton Cox,GNB,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,17.0,2024,254
Karl Brooks,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,17.0,2024,254
Isaiah McDuffie,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,17.0,2024,254
Zayne Anderson,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,17.0,2024,254
Stephon Gilmore,MIN,0,8,6,75.0%,67.0,11.2,8.4,1.0,139.1,4.9,27.0,40.0,0,0,0,0.0,0,5,0,0.0%,17.0,2024,254
Shaquill Griffin,MIN,0,7,4,57.1%,40.0,10.0,5.7,0.0,73.5,15.3,36.0,4.0,0,0,0,0.0,0,5,0,0.0%,17.0,2024,254
Harrison Smith,MIN,0,4,3,75.0%,9.0,3.0,2.3,0.0,77.1,6.8,7.0,2.0,0,0,0,0.0,0,4,0,0.0%,17.0,2024,254
Josh Metellus,MIN,0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,2.5,5.0,3.0,3,0,0,0.0,0,3,0,0.0%,17.0,2024,254
Byron Murphy,MIN,0,6,2,33.3%,26.0,13.0,4.3,0.0,47.9,14.3,20.0,6.0,1,0,0,0.0,0,3,1,25.0%,17.0,2024,254
Blake Cashman,MIN,0,1,1,100.0%,35.0,35.0,35.0,0.0,118.7,20.0,20.0,15.0,10,1,0,1.5,3,11,0,0.0%,17.0,2024,254
Jonathan Greenard,MIN,0,0,0,,,,,,,,,,8,0,3,0.0,3,2,1,33.3%,17.0,2024,254
Dallas Turner,MIN,0,0,0,,,,,,,,,,6,0,0,1.0,1,1,0,0.0%,17.0,2024,254
Andrew Van Ginkel,MIN,0,0,0,,,,,,,,,,11,0,0,0.5,1,3,0,0.0%,17.0,2024,254
Jihad Ward,MIN,0,0,0,,,,,,,,,,10,0,1,0.0,1,1,0,0.0%,17.0,2024,254
Ivan Pace,MIN,0,1,0,0.0%,,,0.0,,39.6,7.0,,,0,0,0,0.0,0,3,1,25.0%,17.0,2024,254
Bo Richter,MIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,17.0,2024,254
