Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Riley Moss,DEN,0,14,12,85.7%,118.0,9.8,8.4,2.0,141.4,7.6,99.0,19.0,0,0,0,0.0,0,14,1,6.7%,17.0,2024,245
Brandon Jones,DEN,0,10,9,90.0%,113.0,12.6,11.3,0.0,113.7,9.2,80.0,33.0,1,0,0,0.0,0,13,1,7.1%,17.0,2024,245
Ja'Quan McMillian,DEN,0,6,6,100.0%,104.0,17.3,17.3,1.0,158.3,11.3,68.0,36.0,1,0,1,0.0,1,7,0,0.0%,17.0,2024,245
Patrick Surtain II,DEN,0,8,5,62.5%,45.0,9.0,5.6,0.0,77.6,7.9,27.0,18.0,0,0,0,0.0,0,6,0,0.0%,17.0,2024,245
Drew Sanders,DEN,0,2,2,100.0%,16.0,8.0,8.0,0.0,100.0,5.5,11.0,5.0,0,0,0,0.0,0,4,0,0.0%,17.0,2024,245
P.J. Locke,DEN,0,2,2,100.0%,18.0,9.0,9.0,0.0,104.2,6.5,13.0,5.0,0,0,0,0.0,0,9,0,0.0%,17.0,2024,245
Jonathon Cooper,DEN,0,2,1,50.0%,0.0,0.0,0.0,0.0,56.2,-1.5,-5.0,5.0,13,0,0,1.5,2,4,0,0.0%,17.0,2024,245
Cody Barton,DEN,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,0.0,0.0,4.0,8,0,0,0.0,0,6,0,0.0%,17.0,2024,245
Justin Strnad,DEN,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,3.0,3.0,6.0,10,0,0,0.0,0,4,0,0.0%,17.0,2024,245
Jonah Elliss,DEN,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,4.0,4.0,2.0,0,0,0,0.0,0,1,0,0.0%,17.0,2024,245
Damarri Mathis,DEN,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,9.0,9.0,1.0,0,0,0,0.0,0,1,0,0.0%,17.0,2024,245
Zach Allen,DEN,0,0,0,,,,,,,,,,0,0,1,3.5,6,7,0,0.0%,17.0,2024,245
Nik Bonitto,DEN,0,1,0,0.0%,,,0.0,,39.6,4.0,,,11,0,2,0.0,2,2,0,0.0%,17.0,2024,245
John Franklin-Myers,DEN,0,0,0,,,,,,,,,,0,0,1,0.5,2,2,0,0.0%,17.0,2024,245
Dondrea Tillman,DEN,0,0,0,,,,,,,,,,3,0,0,1.0,1,3,1,25.0%,17.0,2024,245
D.J. Jones,DEN,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,2,40.0%,17.0,2024,245
Devon Key,DEN,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,3,0,0.0%,17.0,2024,245
Cam Taylor-Britt,CIN,0,7,7,100.0%,64.0,9.1,9.1,0.0,104.8,4.4,31.0,33.0,0,0,0,0.0,0,8,2,20.0%,17.0,2024,245
Mike Hilton,CIN,0,5,5,100.0%,46.0,9.2,9.2,1.0,144.6,5.2,26.0,20.0,2,0,0,0.0,0,7,0,0.0%,17.0,2024,245
Josh Newton,CIN,0,6,4,66.7%,26.0,6.5,4.3,1.0,115.3,6.3,19.0,7.0,0,0,0,0.0,0,5,0,0.0%,17.0,2024,245
Akeem Davis-Gaither,CIN,0,4,3,75.0%,28.0,9.3,7.0,0.0,93.7,1.0,1.0,27.0,1,0,0,0.0,0,6,0,0.0%,17.0,2024,245
Trey Hendrickson,CIN,0,2,2,100.0%,6.0,3.0,3.0,0.0,79.2,-3.5,-7.0,13.0,0,1,1,0.5,3,3,0,0.0%,17.0,2024,245
Geno Stone,CIN,0,4,2,50.0%,76.0,38.0,19.0,2.0,135.4,34.5,76.0,0.0,0,0,0,0.0,0,4,0,0.0%,17.0,2024,245
B.J. Hill,CIN,0,1,1,100.0%,-6.0,-6.0,-6.0,0.0,79.2,-6.0,-6.0,0.0,0,1,0,0.0,1,4,0,0.0%,17.0,2024,245
Germaine Pratt,CIN,1,2,1,50.0%,4.0,4.0,2.0,0.0,16.7,8.0,1.0,3.0,0,0,0,0.0,0,8,0,0.0%,17.0,2024,245
Cedric Johnson,CIN,0,0,0,,,,,,,,,,0,1,1,1.0,3,2,0,0.0%,17.0,2024,245
Joseph Ossai,CIN,0,0,0,,,,,,,,,,0,1,0,0.5,2,8,1,11.1%,17.0,2024,245
DJ Ivey,CIN,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,0,0,,17.0,2024,245
Vonn Bell,CIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,17.0,2024,245
Jordan Battle,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%,17.0,2024,245
