Player,Pos,home_team,team,week,year,game_id
Aaron Rodgers,QB,0,Jets,17.0,2024,247
Breece Hall,RB,0,Jets,17.0,2024,247
Garrett Wilson,WR,0,Jets,17.0,2024,247
Davante Adams,WR,0,Jets,17.0,2024,247
Jeremy Ruckert,TE,0,Jets,17.0,2024,247
Tyler Conklin,TE,0,Jets,17.0,2024,247
Max Mitchell,OL,0,Jets,17.0,2024,247
John Simpson,OL,0,Jets,17.0,2024,247
Morgan Moses,OL,0,Jets,17.0,2024,247
Alijah Vera-Tucker,G,0,Jets,17.0,2024,247
Joe Tippmann,C,0,Jets,17.0,2024,247
Quinnen Williams,DL,0,Jets,17.0,2024,247
Micheal Clemons,DL,0,Jets,17.0,2024,247
Will McDonald,DE,0,Jets,17.0,2024,247
Javon Kinlaw,DT,0,Jets,17.0,2024,247
Jamien Sherwood,LB,0,Jets,17.0,2024,247
Quincy Williams,LB,0,Jets,17.0,2024,247
Isaiah Oliver,CB,0,Jets,17.0,2024,247
D.J. Reed,CB,0,Jets,17.0,2024,247
Sauce Gardner,CB,0,Jets,17.0,2024,247
Chuck Clark,S,0,Jets,17.0,2024,247
Tony Adams,S,0,Jets,17.0,2024,247
