Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Michael Penix,ATL,19,35,223,11,29.7,420,12.0,140,7.4,4.0,83,4.4,0,0.0%,12,34.3%,2,12,0,1,3,7.9%,1,3.0,17.0,2024,255
Jayden Daniels,WAS,24,36,227,13,31.7,260,7.2,103,4.3,2.9,124,5.2,3,8.6%,6,17.1%,5,7,2,1,8,16.3%,8,9.5,17.0,2024,255
