Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Mason Rudolph,TEN,19,31,193,1,1,3,15,24,76.4,17.0,2024,251
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,17.0,2024,251
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,17.0,2024,251
Julius Chestnut,TEN,0,0,0,0,0,0,0,0,,17.0,2024,251
Calvin Ridley,TEN,0,0,0,0,0,0,0,0,,17.0,2024,251
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,17.0,2024,251
Tyler Boyd,TEN,0,0,0,0,0,0,0,0,,17.0,2024,251
Nick Vannett,TEN,0,0,0,0,0,0,0,0,,17.0,2024,251
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,17.0,2024,251
Mac Jones,JAX,15,22,174,2,0,2,1,31,122.2,17.0,2024,251
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,17.0,2024,251
Tank Bigsby,JAX,0,0,0,0,0,0,0,0,,17.0,2024,251
Brian Thomas,JAX,0,0,0,0,0,0,0,0,,17.0,2024,251
Parker Washington,JAX,0,0,0,0,0,0,0,0,,17.0,2024,251
Tim Jones,JAX,0,0,0,0,0,0,0,0,,17.0,2024,251
D'Ernest Johnson,JAX,0,0,0,0,0,0,0,0,,17.0,2024,251
Devin Duvernay,JAX,0,0,0,0,0,0,0,0,,17.0,2024,251
Brenton Strange,JAX,0,0,0,0,0,0,0,0,,17.0,2024,251
