Player,Pos,home_team,team,week,year,game_id
Cooper Rush,QB,0,Cowboys,17.0,2024,250
Rico Dowdle,RB,0,Cowboys,17.0,2024,250
Jalen Tolbert,WR,0,Cowboys,17.0,2024,250
Brandin Cooks,WR,0,Cowboys,17.0,2024,250
Luke Schoonmaker,TE,0,Cowboys,17.0,2024,250
Jake Ferguson,TE,0,Cowboys,17.0,2024,250
Tyler Smith,OL,0,Cowboys,17.0,2024,250
Terence Steele,T,0,Cowboys,17.0,2024,250
Cooper Beebe,OG,0,Cowboys,17.0,2024,250
Chuma Edoga,G,0,Cowboys,17.0,2024,250
Brock Hoffman,C,0,Cowboys,17.0,2024,250
Chauncey Golston,DE,0,Cowboys,17.0,2024,250
Osa Odighizuwa,DT,0,Cowboys,17.0,2024,250
Mazi Smith,DT,0,Cowboys,17.0,2024,250
Eric Kendricks,MLB,0,Cowboys,17.0,2024,250
Marist Liufau,LB,0,Cowboys,17.0,2024,250
Micah Parsons,LB,0,Cowboys,17.0,2024,250
DaRon Bland,CB,0,Cowboys,17.0,2024,250
Jourdan Lewis,CB,0,Cowboys,17.0,2024,250
Andrew Booth,CB,0,Cowboys,17.0,2024,250
Malik Hooker,S,0,Cowboys,17.0,2024,250
Donovan Wilson,S,0,Cowboys,17.0,2024,250
