Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Texans,-29.0,-13.7,-11.42,-2.28,-2.16,-21.65,-10.06,-11.92,0.0,6.24,-0.61,7.44,2.39,-1.04,-1.94,17.0,2024,242
Ravens,29.0,21.65,10.06,11.92,0.0,13.7,11.42,2.28,2.16,-6.24,-7.44,0.61,1.04,-2.39,1.94,17.0,2024,242
