Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Aaron Rodgers,NYJ,0,0,0,0,17.0,2024,247
Tyrod Taylor,NYJ,2,6,0,6,17.0,2024,247
Breece Hall,NYJ,10,45,0,17,17.0,2024,247
Isaiah Davis,NYJ,3,35,0,14,17.0,2024,247
Braelon Allen,NYJ,6,26,0,11,17.0,2024,247
Garrett Wilson,NYJ,0,0,0,0,17.0,2024,247
Tyler Conklin,NYJ,0,0,0,0,17.0,2024,247
Davante Adams,NYJ,0,0,0,0,17.0,2024,247
Allen Lazard,NYJ,0,0,0,0,17.0,2024,247
Kenny Yeboah,NYJ,0,0,0,0,17.0,2024,247
Josh Allen,BUF,5,17,1,10,17.0,2024,247
Mitchell Trubisky,BUF,2,-1,0,0,17.0,2024,247
James Cook,BUF,15,53,1,8,17.0,2024,247
Ty Johnson,BUF,4,16,0,8,17.0,2024,247
Ray Davis,BUF,6,9,0,4,17.0,2024,247
Reggie Gilliam,BUF,2,3,0,4,17.0,2024,247
Tyrell Shavers,BUF,0,0,0,0,17.0,2024,247
Amari Cooper,BUF,0,0,0,0,17.0,2024,247
Mack Hollins,BUF,0,0,0,0,17.0,2024,247
Keon Coleman,BUF,0,0,0,0,17.0,2024,247
Khalil Shakir,BUF,0,0,0,0,17.0,2024,247
Dalton Kincaid,BUF,0,0,0,0,17.0,2024,247
Dawson Knox,BUF,0,0,0,0,17.0,2024,247
Quintin Morris,BUF,0,0,0,0,17.0,2024,247
