Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Lamar Jackson,BAL,10,15,168,7,43.8,138,9.2,53,5.3,3.5,115,11.5,0,0.0%,3,21.4%,1,9,2,3,6,33.3%,2,15.5,17.0,2024,242
Josh Johnson,BAL,1,2,16,1,50.0,53,26.5,15,15.0,7.5,1,1.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,17.0,2024,242
C.J. Stroud,HOU,17,31,185,7,19.4,304,9.8,118,6.9,3.8,67,3.9,1,3.2%,11,35.5%,5,6,1,5,11,29.7%,1,7.0,17.0,2024,242
Davis Mills,HOU,1,1,5,1,100.0,5,5.0,5,5.0,5.0,0,0.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,17.0,2024,242
