#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:15,PIT 42,8,3:56,42,Touchdown,0,Chiefs,17.0,2024,241
2,1,6:33,KAN 21,7,2:33,79,Touchdown,0,Chiefs,17.0,2024,241
3,1,2:09,KAN 20,3,1:33,8,Punt,0,Chiefs,17.0,2024,241
4,2,10:28,KAN 31,7,4:22,29,Punt,0,Chiefs,17.0,2024,241
5,2,1:04,KAN 21,3,0:33,7,Punt,0,Chiefs,17.0,2024,241
6,3,15:00,KAN 33,8,2:39,54,Field Goal,0,Chiefs,17.0,2024,241
7,3,5:45,KAN 23,11,5:49,77,Touchdown,0,Chiefs,17.0,2024,241
8,4,14:02,PIT 34,4,1:24,34,Touchdown,0,Chiefs,17.0,2024,241
9,4,9:58,KAN 27,5,3:26,15,Punt,0,Chiefs,17.0,2024,241
10,4,5:54,KAN 29,3,2:23,9,Punt,0,Chiefs,17.0,2024,241
