Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Colts,-13.0,10.15,14.37,-2.22,-12.67,-14.78,-28.24,11.71,0.0,-10.37,-12.64,7.52,-0.08,-2.68,-2.49,17.0,2024,249
Giants,13.0,14.78,28.24,-11.71,0.0,-10.15,-14.37,2.22,12.67,10.37,-7.52,12.64,2.68,0.08,2.49,17.0,2024,249
