Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jared Goff,DET,3,-3,0,-1,17.0,2024,256
Jahmyr Gibbs,DET,18,117,1,30,17.0,2024,256
Craig Reynolds,DET,7,31,0,9,17.0,2024,256
Jermar Jefferson,DET,3,9,0,8,17.0,2024,256
Sam LaPorta,DET,0,0,0,0,17.0,2024,256
Amon-Ra St. Brown,DET,0,0,0,0,17.0,2024,256
Allen Robinson,DET,0,0,0,0,17.0,2024,256
Jameson Williams,DET,2,-2,1,3,17.0,2024,256
Brock Purdy,SFO,3,12,1,9,17.0,2024,256
Joshua Dobbs,SFO,1,7,1,7,17.0,2024,256
Ricky Pearsall,SFO,2,6,0,4,17.0,2024,256
Isaac Guerendo,SFO,9,34,0,11,17.0,2024,256
Deebo Samuel,SFO,3,16,0,9,17.0,2024,256
George Kittle,SFO,0,0,0,0,17.0,2024,256
Jauan Jennings,SFO,0,0,0,0,17.0,2024,256
Chris Conley,SFO,0,0,0,0,17.0,2024,256
Kyle Juszczyk,SFO,0,0,0,0,17.0,2024,256
