Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Jaguars,7.0,7.91,7.3,1.73,0.0,-3.03,-2.13,-2.05,3.22,2.11,-2.87,3.01,1.18,-0.93,1.72,17.0,2024,251
Titans,-7.0,3.03,2.13,2.05,-3.22,-7.91,-7.3,-1.73,0.0,-2.11,-3.01,2.87,0.93,-1.18,-1.72,17.0,2024,251
