Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Dakota Allen,27.0,LB,4,0.0,232.0,73,"Texas Tech,East Mississippi CC",11/2/1995,3,0.0,Cleveland Browns,Los Angeles Rams,7.0,251.0,2019.0
Daylen Baldwin,23.0,WR,1,0.0,219.0,74,"Morgan St.,Jackson St.,Michigan",11/24/1999,0,0.0,Cleveland Browns,,,,
D'Anthony Bell,26.0,S,16,2.0,211.0,73,"Iowa Central,Butler (KS),West Florida",10/17/1996,0,1.0,Cleveland Browns,,,,
David Bell,22.0,WR,16,3.0,212.0,73,Purdue,12/14/2000,0,2.0,Cleveland Browns,Cleveland Browns,3.0,99.0,2022.0
Joel Bitonio,31.0,LG,17,17.0,320.0,76,Nevada,10/11/1991,8,12.0,Cleveland Browns,Cleveland Browns,2.0,35.0,2014.0
Corey Bojorquez,26.0,P,17,0.0,217.0,72,"Cerritos (CA),New Mexico",9/13/1996,4,3.0,Cleveland Browns,,,,
Jacoby Brissett,30.0,QB,16,11.0,235.0,76,"Florida,North Carolina St.",12/11/1992,6,10.0,Cleveland Browns,New England Patriots,3.0,91.0,2016.0
Mike Brown,23.0,S,3,0.0,218.0,73,Miami (OH),4/7/1999,0,0.0,Cleveland Browns,,,,
Pharaoh Brown,28.0,TE,13,5.0,260.0,77,Oregon,5/4/1994,5,0.0,Cleveland Browns,,,,
Taven Bryan,26.0,RDT,16,16.0,291.0,76,Florida,3/11/1996,4,6.0,Cleveland Browns,Jacksonville Jaguars,1.0,29.0,2018.0
Harrison Bryant,24.0,TE,17,9.0,243.0,77,Florida Atlantic,4/23/1998,2,2.0,Cleveland Browns,Cleveland Browns,4.0,115.0,2020.0
Jermaine Carter Jr.,27.0,LB,7,1.0,225.0,73,Maryland,1/14/1995,4,1.0,Cleveland Browns,Carolina Panthers,5.0,161.0,2018.0
Nick Chubb,27.0,RB,17,17.0,227.0,71,Georgia,12/27/1995,4,12.0,Cleveland Browns,Cleveland Browns,2.0,35.0,2018.0
Jadeveon Clowney,29.0,RDE,12,10.0,266.0,77,South Carolina,2/14/1993,8,4.0,Cleveland Browns,Houston Texans,1.0,1.0,2014.0
Jack Conklin,28.0,RT,14,14.0,308.0,78,Michigan St.,8/17/1994,6,6.0,Cleveland Browns,Tennessee Titans,1.0,8.0,2016.0
Amari Cooper,28.0,WR,17,17.0,211.0,73,Alabama,6/17/1994,7,11.0,Cleveland Browns,Oakland Raiders,1.0,4.0,2015.0
Jaelon Darden,23.0,WR,2,0.0,175.0,68,North Texas,1/14/1999,1,0.0,Cleveland Browns,Tampa Bay Buccaneers,4.0,129.0,2021.0
Tae Davis,26.0,LB,5,0.0,222.0,72,Chattanooga,8/14/1996,4,0.0,Cleveland Browns,,,,
Grant Delpit,24.0,SS,17,16.0,208.0,75,LSU,9/20/1998,1,6.0,Cleveland Browns,Cleveland Browns,2.0,44.0,2020.0
Michael Dunn,28.0,G,8,2.0,315.0,77,Maryland,8/28/1994,2,1.0,Cleveland Browns,,,,
Jordan Elliott,25.0,LDT,17,17.0,303.0,76,"Texas,Missouri",11/23/1997,2,7.0,Cleveland Browns,Cleveland Browns,3.0,88.0,2020.0
Martin Emerson,22.0,CB,17,6.0,201.0,74,Mississippi St.,9/27/2000,0,2.0,Cleveland Browns,Cleveland Browns,3.0,68.0,2022.0
Demetric Felton,24.0,WR,8,2.0,190.0,69,UCLA,7/16/1998,1,0.0,Cleveland Browns,Cleveland Browns,6.0,211.0,2021.0
Tony Fields,23.0,RLB,17,6.0,222.0,72,"Arizona,West Virginia",6/18/1999,1,4.0,Cleveland Browns,Cleveland Browns,5.0,153.0,2021.0
Drew Forbes,25.0,G,9,0.0,308.0,77,SE Missouri St.,1/18/1997,3,1.0,Cleveland Browns,Cleveland Browns,6.0,189.0,2019.0
Jerome Ford,23.0,RB,13,0.0,210.0,70,"Alabama,Cincinnati",9/12/1999,0,0.0,Cleveland Browns,Cleveland Browns,5.0,156.0,2022.0
Miller Forristall,24.0,TE,4,0.0,243.0,77,Alabama,3/11/1998,1,0.0,Cleveland Browns,,,,
Hjalte Froholdt,26.0,C,17,6.0,310.0,77,Arkansas,8/20/1996,2,3.0,Cleveland Browns,New England Patriots,4.0,118.0,2019.0
Myles Garrett,27.0,LDE,16,15.0,272.0,76,Texas A&M,12/29/1995,5,13.0,Cleveland Browns,Cleveland Browns,1.0,1.0,2017.0
Thomas Graham,23.0,CB,7,0.0,196.0,70,Oregon,6/26/1999,1,0.0,Cleveland Browns,Chicago Bears,6.0,228.0,2021.0
A.J. Green,24.0,CB,17,1.0,198.0,74,Oklahoma St.,6/9/1998,2,1.0,Cleveland Browns,,,,
Joe Haeg,29.0,T,1,0.0,298.0,78,North Dakota St.,3/11/1993,6,0.0,Cleveland Browns,Indianapolis Colts,5.0,155.0,2016.0
Ronnie Harrison,25.0,DB,16,5.0,207.0,74,Alabama,4/18/1997,4,2.0,Cleveland Browns,Jacksonville Jaguars,3.0,93.0,2018.0
Chris Hubbard,31.0,T,4,1.0,295.0,76,Ala-Birmingham,4/23/1991,8,1.0,Cleveland Browns,,,,
James Hudson,23.0,T,17,3.0,313.0,77,"Michigan,Cincinnati",5/13/1999,1,2.0,Cleveland Browns,Cleveland Browns,4.0,110.0,2021.0
Charley Hughlett,32.0,LS,17,0.0,251.0,76,Central Florida,5/16/1990,7,1.0,Cleveland Browns,,,,
Kareem Hunt,27.0,RB,17,0.0,216.0,71,Toledo,8/6/1995,5,5.0,Cleveland Browns,Kansas City Chiefs,3.0,86.0,2017.0
Storey Jackson,24.0,LB,1,0.0,225.0,74,"Hutchinson (KS),Prairie View A&M,Liberty",4/8/1998,0,0.0,Cleveland Browns,,,,
Jesse James,28.0,TE,2,0.0,251.0,79,Penn St.,6/4/1994,7,0.0,Cleveland Browns,Pittsburgh Steelers,5.0,160.0,2015.0
D'Ernest Johnson,26.0,RB,15,0.0,208.0,70,South Florida,2/27/1996,3,0.0,Cleveland Browns,,,,
John Johnson,27.0,FS,17,17.0,204.0,72,Boston Col.,12/19/1995,5,6.0,Cleveland Browns,Los Angeles Rams,3.0,91.0,2017.0
Deion Jones,28.0,MLB,11,5.0,222.0,73,LSU,11/4/1994,6,3.0,Cleveland Browns,Atlanta Falcons,2.0,52.0,2016.0
Sam Kamara,25.0,LB,1,0.0,272.0,72,Stony Brook,12/21/1997,1,0.0,Cleveland Browns,,,,
John Kelly,26.0,RB,1,0.0,205.0,70,Tennessee,10/4/1996,4,0.0,Cleveland Browns,Los Angeles Rams,6.0,176.0,2018.0
Jordan Kunaszyk,26.0,LB,15,2.0,235.0,75,California,10/15/1996,3,2.0,Cleveland Browns,,,,
Richard LeCounte,24.0,S,1,0.0,196.0,71,Georgia,9/11/1998,1,0.0,Cleveland Browns,Cleveland Browns,5.0,169.0,2021.0
Herb Miller,25.0,CB,4,0.0,190.0,74,Florida Atlantic,11/11/1997,2,0.0,Cleveland Browns,,,,
Greg Newsome II,22.0,RCB,15,15.0,192.0,72,Northwestern,5/18/2000,1,4.0,Cleveland Browns,Cleveland Browns,1.0,26.0,2021.0
David Njoku,26.0,TE,14,14.0,246.0,76,Miami (FL),7/10/1996,5,6.0,Cleveland Browns,Cleveland Browns,1.0,29.0,2017.0
Jeremiah Owusu-Koramoah,23.0,LLB,11,10.0,221.0,74,Notre Dame,11/4/1999,1,4.0,Cleveland Browns,Cleveland Browns,2.0,52.0,2021.0
Donovan Peoples-Jones,23.0,WR,17,14.0,204.0,74,Michigan,2/19/1999,2,9.0,Cleveland Browns,Cleveland Browns,6.0,187.0,2020.0
