Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Greg Gaines,26.0,NT,16,12.0,312.0,73,Washington,5/6/1996,3,5.0,Los Angeles Rams,Los Angeles Rams,4.0,134.0,2019.0
Matt Gay,28.0,K,17,0.0,232.0,72,Utah,3/15/1994,3,5.0,Los Angeles Rams,Tampa Bay Buccaneers,5.0,145.0,2019.0
Jake Gervase,27.0,LB,14,0.0,212.0,73,Iowa,9/18/1995,3,1.0,Los Angeles Rams,,,,
Grant Haley,26.0,DB,4,1.0,190.0,69,Penn St.,1/6/1996,4,0.0,Los Angeles Rams,,,,
Daniel Hardy,24.0,LB,6,0.0,255.0,74,Montana St.,12/15/1998,0,0.0,Los Angeles Rams,Los Angeles Rams,7.0,235.0,2022.0
Jacob Harris,25.0,WR,7,0.0,211.0,77,"Western Kentucky,Central Florida",4/16/1997,1,0.0,Los Angeles Rams,Los Angeles Rams,4.0,141.0,2021.0
Rob Havenstein,30.0,RT,17,17.0,323.0,80,Wisconsin,5/13/1992,7,8.0,Los Angeles Rams,St. Louis Rams,2.0,57.0,2015.0
Darrell Henderson,25.0,RB,10,7.0,208.0,68,Memphis,8/19/1997,3,3.0,Los Angeles Rams,Los Angeles Rams,3.0,70.0,2019.0
Tyler Higbee,29.0,TE,17,17.0,255.0,78,Western Kentucky,1/1/1993,6,6.0,Los Angeles Rams,Los Angeles Rams,4.0,110.0,2016.0
Troy Hill,31.0,LCB,12,12.0,182.0,70,Oregon,8/29/1991,7,4.0,Los Angeles Rams,,,,
Michael Hoecht,25.0,DT/LB,17,6.0,310.0,76,Brown,10/5/1997,1,3.0,Los Angeles Rams,,,,
Justin Hollins,26.0,LOLB,10,5.0,248.0,77,Oregon,1/15/1996,3,3.0,Los Angeles Rams,Denver Broncos,5.0,156.0,2019.0
Brycen Hopkins,25.0,TE,14,1.0,245.0,76,Purdue,3/27/1997,2,1.0,Los Angeles Rams,Los Angeles Rams,4.0,136.0,2020.0
Travin Howard,26.0,LB,1,0.0,219.0,73,"TCU,Ohio St.",5/10/1996,3,0.0,Los Angeles Rams,Los Angeles Rams,7.0,231.0,2018.0
Jake Hummel,23.0,KB,7,0.0,235.0,73,Iowa St.,1/4/1999,0,0.0,Los Angeles Rams,,,,
Alaric Jackson,24.0,RG,8,6.0,345.0,79,Iowa,7/14/1998,1,2.0,Los Angeles Rams,,,,
Van Jefferson,26.0,WR,11,9.0,200.0,73,"Mississippi,Florida",7/26/1996,2,3.0,Los Angeles Rams,Los Angeles Rams,2.0,57.0,2020.0
Shaun Jolly,24.0,S,2,0.0,186.0,69,Appalachian St.,10/17/1998,0,0.0,Los Angeles Rams,,,,
Ernest Jones,23.0,LILB,17,11.0,230.0,74,South Carolina,11/22/1999,1,5.0,Los Angeles Rams,Los Angeles Rams,3.0,103.0,2021.0
Derion Kendrick,22.0,LCB,15,6.0,199.0,72,"Clemson,Georgia",8/24/2000,0,2.0,Los Angeles Rams,Los Angeles Rams,6.0,212.0,2022.0
Jeremiah Kolone,28.0,G,5,2.0,316.0,75,San Jose St.,10/23/1994,1,1.0,Los Angeles Rams,,,,
Cooper Kupp,29.0,WR,9,9.0,205.0,73,Eastern Washington,6/15/1993,5,8.0,Los Angeles Rams,Los Angeles Rams,3.0,69.0,2017.0
Quentin Lake,23.0,S,9,0.0,196.0,73,UCLA,1/29/1999,0,0.0,Los Angeles Rams,Los Angeles Rams,6.0,211.0,2022.0
Terrell Lewis,24.0,LB,11,3.0,262.0,77,Alabama,8/25/1998,2,2.0,Los Angeles Rams,Los Angeles Rams,3.0,84.0,2020.0
David Long,24.0,DB,12,4.0,196.0,71,Michigan,2/6/1998,3,2.0,Los Angeles Rams,Los Angeles Rams,3.0,79.0,2019.0
Baker Mayfield,27.0,QB,5,4.0,215.0,73,Oklahoma,4/14/1995,4,3.0,Los Angeles Rams,Cleveland Browns,1.0,1.0,2018.0
Lance McCutcheon,23.0,WR,10,1.0,202.0,75,Montana St.,2/28/1999,0,0.0,Los Angeles Rams,,,,
Takkarist McKinley,27.0,DE,4,0.0,250.0,74,UCLA,11/2/1995,5,0.0,Los Angeles Rams,Atlanta Falcons,1.0,26.0,2017.0
Larrell Murchison,25.0,DT,3,0.0,285.0,74,"Louisburg,North Carolina St.",4/24/1997,2,0.0,Los Angeles Rams,Tennessee Titans,5.0,174.0,2020.0
Joseph Noteboom,27.0,LT,6,6.0,321.0,77,TCU,6/19/1995,4,2.0,Los Angeles Rams,Los Angeles Rams,3.0,89.0,2018.0
Ty Nsekhe,37.0,LT,10,8.0,325.0,80,Texas St.,10/27/1985,10,4.0,Los Angeles Rams,,,,
Matthew Orzech,27.0,LS,17,0.0,245.0,75,Azusa Pacific,4/12/1995,3,1.0,Los Angeles Rams,,,,
Bryce Perkins,26.0,QB,5,1.0,214.0,75,"Arizona St.,Arizona Western,Virginia",12/20/1996,1,1.0,Los Angeles Rams,,,,
Jared Pinkney,25.0,TE,4,0.0,255.0,76,Vanderbilt,8/21/1997,1,0.0,Los Angeles Rams,,,,
Brandon Powell,27.0,WR,17,6.0,181.0,68,Florida,9/12/1995,4,2.0,Los Angeles Rams,,,,
Jalen Ramsey,28.0,RCB,17,17.0,211.0,73,Florida St.,10/24/1994,6,8.0,Los Angeles Rams,Jacksonville Jaguars,1.0,5.0,2016.0
Taylor Rapp,25.0,SS,16,16.0,208.0,72,Washington,12/22/1997,3,5.0,Los Angeles Rams,Los Angeles Rams,2.0,61.0,2019.0
Ronnie Rivers,23.0,RB,8,1.0,192.0,69,Fresno St.,1/31/1999,0,0.0,Los Angeles Rams,,,,
A'Shawn Robinson,27.0,LDE,10,10.0,320.0,75,Alabama,3/21/1995,6,4.0,Los Angeles Rams,Detroit Lions,2.0,46.0,2016.0
Allen Robinson,29.0,WR,10,10.0,210.0,74,Penn St.,8/24/1993,8,3.0,Los Angeles Rams,Jacksonville Jaguars,2.0,61.0,2014.0
Robert Rochell,24.0,DB,17,0.0,195.0,74,Central Arkansas,4/26/1998,1,1.0,Los Angeles Rams,Los Angeles Rams,4.0,130.0,2021.0
Christian Rozeboom,25.0,LB,17,0.0,230.0,74,South Dakota St.,1/30/1997,1,1.0,Los Angeles Rams,,,,
Nick Scott,27.0,FS,16,16.0,200.0,71,Penn St.,5/17/1995,3,5.0,Los Angeles Rams,Los Angeles Rams,7.0,243.0,2019.0
Coleman Shelton,27.0,C,13,13.0,285.0,77,Washington,7/28/1995,3,5.0,Los Angeles Rams,,,,
Ben Skowronek,25.0,WR,14,11.0,224.0,75,"Northwestern,Notre Dame",6/27/1997,1,4.0,Los Angeles Rams,Los Angeles Rams,7.0,249.0,2021.0
Matt Skura,29.0,LG,9,8.0,305.0,75,Duke,2/17/1993,5,3.0,Los Angeles Rams,,,,
Matthew Stafford,34.0,QB,9,9.0,214.0,75,Georgia,2/7/1988,13,7.0,Los Angeles Rams,Detroit Lions,1.0,1.0,2009.0
Brayden Thomas,24.0,LB,1,0.0,260.0,75,"Univ. of Mary,Minnesota St.,North Dakota St.",3/20/1998,0,0.0,Los Angeles Rams,,,,
Keir Thomas,24.0,LB,8,0.0,260.0,74,"South Carolina,Florida St.",1/25/1998,0,1.0,Los Angeles Rams,,,,
Zachary Thomas,24.0,T,1,0.0,308.0,77,San Diego St.,5/26/1998,0,0.0,Los Angeles Rams,Chicago Bears,6.0,186.0,2022.0
Austin Trammell,24.0,WR,6,0.0,185.0,70,Rice,7/4/1998,1,0.0,Los Angeles Rams,,,,
Bobby Wagner,32.0,RILB,17,17.0,241.0,72,Utah St.,6/27/1990,10,13.0,Los Angeles Rams,Seattle Seahawks,2.0,47.0,2012.0
Jonah Williams,27.0,DT,16,6.0,275.0,77,Weber St.,8/17/1995,1,3.0,Los Angeles Rams,,,,
Kyren Williams,22.0,RB,10,0.0,202.0,69,Notre Dame,8/26/2000,0,2.0,Los Angeles Rams,Los Angeles Rams,5.0,164.0,2022.0
John Wolford,27.0,QB,3,3.0,218.0,73,Wake Forest,10/16/1995,2,1.0,Los Angeles Rams,,,,
Russ Yeast,23.0,S,15,1.0,195.0,70,"Louisville,Kansas St.",5/8/1999,0,1.0,Los Angeles Rams,Los Angeles Rams,7.0,253.0,2022.0
