Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kirk Cousins,MIN,0,0,0,0,0,2.0,2023,17
Alexander Mattison,MIN,6,3,11,0,16,2.0,2023,17
Justin Jefferson,MIN,13,11,159,0,30,2.0,2023,17
Jordan Addison,MIN,5,3,72,1,62,2.0,2023,17
T.J. Hockenson,MIN,8,7,66,2,24,2.0,2023,17
K.J. Osborn,MIN,6,3,34,1,18,2.0,2023,17
Josh Oliver,MIN,3,2,13,0,13,2.0,2023,17
Ty Chandler,MIN,2,2,9,0,5,2.0,2023,17
Jalen Hurts,PHI,0,0,0,0,0,2.0,2023,17
D'Andre Swift,PHI,3,3,6,0,5,2.0,2023,17
Boston Scott,PHI,0,0,0,0,0,2.0,2023,17
Rashaad Penny,PHI,1,1,5,0,5,2.0,2023,17
DeVonta Smith,PHI,5,4,131,1,63,2.0,2023,17
A.J. Brown,PHI,6,4,29,0,12,2.0,2023,17
Dallas Goedert,PHI,7,6,22,0,9,2.0,2023,17
