Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Lamar Jackson,BAL,0,0,0,0,0,2.0,2023,21
Gus Edwards,BAL,0,0,0,0,0,2.0,2023,21
Justice Hill,BAL,3,3,12,0,8,2.0,2023,21
Devin Duvernay,BAL,3,0,0,0,0,2.0,2023,21
Zay Flowers,BAL,5,4,62,0,52,2.0,2023,21
Nelson Agholor,BAL,6,5,63,1,17,2.0,2023,21
Mark Andrews,BAL,8,5,45,1,20,2.0,2023,21
Odell Beckham Jr.,BAL,4,3,29,0,15,2.0,2023,21
Rashod Bateman,BAL,3,3,18,0,9,2.0,2023,21
Isaiah Likely,BAL,1,1,8,0,8,2.0,2023,21
Joe Burrow,CIN,0,0,0,0,0,2.0,2023,21
Joe Mixon,CIN,5,4,36,0,32,2.0,2023,21
Chase Brown,CIN,0,0,0,0,0,2.0,2023,21
Tee Higgins,CIN,12,8,89,2,20,2.0,2023,21
Tyler Boyd,CIN,8,6,52,0,13,2.0,2023,21
Ja'Marr Chase,CIN,8,5,31,0,13,2.0,2023,21
Irv Smith Jr.,CIN,4,2,10,0,6,2.0,2023,21
Trayveon Williams,CIN,2,2,4,0,3,2.0,2023,21
