Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Derek Carr,NOR,0,0,0,0,0,5.0,2023,71
Alvin Kamara,NOR,3,3,17,0,12,5.0,2023,71
Kendre Miller,NOR,4,4,53,0,33,5.0,2023,71
Taysom Hill,NOR,1,1,1,0,1,5.0,2023,71
Michael Thomas,NOR,7,4,65,0,26,5.0,2023,71
Rashid Shaheed,NOR,2,2,28,0,25,5.0,2023,71
Chris Olave,NOR,5,2,12,1,7,5.0,2023,71
Foster Moreau,NOR,1,1,6,1,6,5.0,2023,71
Keith Kirkwood,NOR,1,1,1,0,1,5.0,2023,71
Jimmy Graham,NOR,1,0,0,0,0,5.0,2023,71
Jameis Winston,NOR,0,0,0,0,0,5.0,2023,71
Mac Jones,NWE,0,0,0,0,0,5.0,2023,71
Bailey Zappe,NWE,0,0,0,0,0,5.0,2023,71
Rhamondre Stevenson,NWE,2,0,0,0,0,5.0,2023,71
Ezekiel Elliott,NWE,4,4,17,0,8,5.0,2023,71
Kendrick Bourne,NWE,5,2,43,0,28,5.0,2023,71
Demario Douglas,NWE,2,1,24,0,24,5.0,2023,71
DeVante Parker,NWE,4,2,20,0,14,5.0,2023,71
Mike Gesicki,NWE,4,2,17,0,9,5.0,2023,71
JuJu Smith-Schuster,NWE,4,3,6,0,3,5.0,2023,71
Ty Montgomery,NWE,4,1,5,0,5,5.0,2023,71
Hunter Henry,NWE,2,0,0,0,0,5.0,2023,71
