Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Joe Burrow,CIN,4,7,0,10,5.0,2023,73
Joe Mixon,CIN,25,81,0,10,5.0,2023,73
Trayveon Williams,CIN,1,5,0,5,5.0,2023,73
Ja'Marr Chase,CIN,0,0,0,0,5.0,2023,73
Trenton Irwin,CIN,0,0,0,0,5.0,2023,73
Tyler Boyd,CIN,0,0,0,0,5.0,2023,73
Andrei Iosivas,CIN,0,0,0,0,5.0,2023,73
Chase Brown,CIN,0,0,0,0,5.0,2023,73
Kwamie Lassiter II,CIN,0,0,0,0,5.0,2023,73
Joshua Dobbs,ARI,3,1,0,2,5.0,2023,73
Rondale Moore,ARI,3,50,0,41,5.0,2023,73
James Conner,ARI,6,46,0,35,5.0,2023,73
Emari Demercado,ARI,10,45,1,11,5.0,2023,73
Marquise Brown,ARI,0,0,0,0,5.0,2023,73
Geoff Swaim,ARI,0,0,0,0,5.0,2023,73
Michael Wilson,ARI,0,0,0,0,5.0,2023,73
Trey McBride,ARI,0,0,0,0,5.0,2023,73
Zach Ertz,ARI,0,0,0,0,5.0,2023,73
Zach Pascal,ARI,0,0,0,0,5.0,2023,73
