Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Chris Lindstrom,G,77,100%,0,0%,3,10%,1,Falcons,5.0,2023,67
Matthew Bergeron,G,77,100%,0,0%,3,10%,1,Falcons,5.0,2023,67
Jake Matthews,T,77,100%,0,0%,3,10%,1,Falcons,5.0,2023,67
Drew Dalman,C,77,100%,0,0%,2,7%,1,Falcons,5.0,2023,67
Desmond Ridder,QB,77,100%,0,0%,0,0%,1,Falcons,5.0,2023,67
Drake London,WR,66,86%,0,0%,0,0%,1,Falcons,5.0,2023,67
Jonnu Smith,TE,49,64%,0,0%,0,0%,1,Falcons,5.0,2023,67
Bijan Robinson,RB,47,61%,0,0%,0,0%,1,Falcons,5.0,2023,67
Storm Norton,T,41,53%,0,0%,3,10%,1,Falcons,5.0,2023,67
Kyle Pitts,TE,41,53%,0,0%,0,0%,1,Falcons,5.0,2023,67
KhaDarel Hodge,WR,37,48%,0,0%,17,59%,1,Falcons,5.0,2023,67
Kaleb McGary,T,36,47%,0,0%,1,3%,1,Falcons,5.0,2023,67
MyCole Pruitt,TE,35,45%,0,0%,6,21%,1,Falcons,5.0,2023,67
Tyler Allgeier,RB,34,44%,0,0%,0,0%,1,Falcons,5.0,2023,67
Mack Hollins,WR,30,39%,0,0%,4,14%,1,Falcons,5.0,2023,67
Keith Smith,FB,22,29%,0,0%,21,72%,1,Falcons,5.0,2023,67
Scott Miller,WR,18,23%,0,0%,6,21%,1,Falcons,5.0,2023,67
Cordarrelle Patterson,RB,5,6%,0,0%,6,21%,1,Falcons,5.0,2023,67
John FitzPatrick,TE,1,1%,0,0%,11,38%,1,Falcons,5.0,2023,67
Richie Grant,SS,0,0%,58,100%,14,48%,1,Falcons,5.0,2023,67
Nathan Landman,LB,0,0%,58,100%,10,34%,1,Falcons,5.0,2023,67
Jeff Okudah,CB,0,0%,58,100%,0,0%,1,Falcons,5.0,2023,67
Kaden Elliss,LB,0,0%,58,100%,0,0%,1,Falcons,5.0,2023,67
Jessie Bates III,FS,0,0%,58,100%,0,0%,1,Falcons,5.0,2023,67
AJ Terrell,CB,0,0%,50,86%,0,0%,1,Falcons,5.0,2023,67
Grady Jarrett,DT,0,0%,46,79%,5,17%,1,Falcons,5.0,2023,67
David Onyemata,DT,0,0%,44,76%,5,17%,1,Falcons,5.0,2023,67
Bud Dupree,LB,0,0%,42,72%,0,0%,1,Falcons,5.0,2023,67
DeAundre Alford,CB,0,0%,36,62%,5,17%,1,Falcons,5.0,2023,67
Calais Campbell,DE,0,0%,31,53%,8,28%,1,Falcons,5.0,2023,67
Arnold Ebiketie,LB,0,0%,28,48%,4,14%,1,Falcons,5.0,2023,67
Lorenzo Carter,LB,0,0%,22,38%,10,34%,1,Falcons,5.0,2023,67
Zach Harrison,DE,0,0%,15,26%,6,21%,1,Falcons,5.0,2023,67
Albert Huggins,DT,0,0%,9,16%,5,17%,1,Falcons,5.0,2023,67
Eli Ankou,DT,0,0%,9,16%,0,0%,1,Falcons,5.0,2023,67
Jaylinn Hawkins,FS,0,0%,8,14%,26,90%,1,Falcons,5.0,2023,67
Mike Hughes,CB,0,0%,8,14%,10,34%,1,Falcons,5.0,2023,67
Tre Flowers,CB,0,0%,0,0%,26,90%,1,Falcons,5.0,2023,67
Tae Davis,LB,0,0%,0,0%,26,90%,1,Falcons,5.0,2023,67
DeAngelo Malone,LB,0,0%,0,0%,23,79%,1,Falcons,5.0,2023,67
DeMarcco Hellams,SS,0,0%,0,0%,15,52%,1,Falcons,5.0,2023,67
Bradley Pinion,P,0,0%,0,0%,12,41%,1,Falcons,5.0,2023,67
Liam McCullough,LS,0,0%,0,0%,8,28%,1,Falcons,5.0,2023,67
Clark Phillips,CB,0,0%,0,0%,6,21%,1,Falcons,5.0,2023,67
Younghoe Koo,K,0,0%,0,0%,3,10%,1,Falcons,5.0,2023,67
Ryan Neuzil,C,0,0%,0,0%,3,10%,1,Falcons,5.0,2023,67
Kyle Hinton,G,0,0%,0,0%,3,10%,1,Falcons,5.0,2023,67
