Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Bryce Young,CAR,0,0,0,0,0,5.0,2023,68
Chuba Hubbard,CAR,2,1,0,0,0,5.0,2023,68
Miles Sanders,CAR,1,0,0,0,0,5.0,2023,68
Laviska Shenault Jr.,CAR,0,0,0,0,0,5.0,2023,68
Andy Dalton,CAR,0,0,0,0,0,5.0,2023,68
Adam Thielen,CAR,13,11,107,1,30,5.0,2023,68
Jonathan Mingo,CAR,7,5,48,0,13,5.0,2023,68
DJ Chark,CAR,6,3,42,1,18,5.0,2023,68
Ian Thomas,CAR,2,1,28,0,28,5.0,2023,68
Hayden Hurst,CAR,3,3,21,0,9,5.0,2023,68
Tommy Tremble,CAR,1,1,1,1,1,5.0,2023,68
Jared Goff,DET,0,0,0,0,0,5.0,2023,68
David Montgomery,DET,6,2,20,0,11,5.0,2023,68
Craig Reynolds,DET,0,0,0,0,0,5.0,2023,68
Josh Reynolds,DET,5,4,76,1,27,5.0,2023,68
Sam LaPorta,DET,4,3,47,2,31,5.0,2023,68
Kalif Raymond,DET,3,3,45,0,23,5.0,2023,68
Marvin Jones,DET,2,2,22,0,16,5.0,2023,68
Brock Wright,DET,3,3,16,0,9,5.0,2023,68
Zonovan Knight,DET,1,1,8,0,8,5.0,2023,68
Jameson Williams,DET,3,2,2,0,4,5.0,2023,68
Teddy Bridgewater,DET,0,0,0,0,0,5.0,2023,68
