Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Browns,-17.0,-1.73,-3.46,1.92,-4.31,-16.49,-12.8,-3.46,0.0,1.43,-2.99,3.66,2.48,-3.25,1.53,13.0,2023,190
Rams,17.0,16.49,12.8,3.46,0.0,1.73,3.46,-1.92,4.31,-1.43,-3.66,2.99,3.25,-2.48,-1.53,13.0,2023,190
