Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Russell Wilson,DEN,10,44,1,11,13.0,2023,184
Javonte Williams,DEN,13,46,0,16,13.0,2023,184
Jaleel McLaughlin,DEN,4,15,0,8,13.0,2023,184
Marvin Mims,DEN,1,8,0,8,13.0,2023,184
Michael Burton,DEN,1,4,0,4,13.0,2023,184
Samaje Perine,DEN,1,1,0,1,13.0,2023,184
Courtland Sutton,DEN,0,0,0,0,13.0,2023,184
Jerry Jeudy,DEN,0,0,0,0,13.0,2023,184
Lil'Jordan Humphrey,DEN,0,0,0,0,13.0,2023,184
Adam Trautman,DEN,0,0,0,0,13.0,2023,184
Lucas Krull,DEN,0,0,0,0,13.0,2023,184
C.J. Stroud,HOU,6,11,0,4,13.0,2023,184
Davis Mills,HOU,0,0,0,0,13.0,2023,184
Dameon Pierce,HOU,15,41,1,22,13.0,2023,184
Devin Singletary,HOU,8,36,0,14,13.0,2023,184
Dare Ogunbowale,HOU,1,1,0,1,13.0,2023,184
Nico Collins,HOU,0,0,0,0,13.0,2023,184
Brevin Jordan,HOU,0,0,0,0,13.0,2023,184
John Metchie,HOU,0,0,0,0,13.0,2023,184
Andrew Beck,HOU,0,0,0,0,13.0,2023,184
Eric Saubert,HOU,0,0,0,0,13.0,2023,184
Noah Brown,HOU,0,0,0,0,13.0,2023,184
