Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,5.0,-11.41,-1.85,-8.9,1.22,20.36,13.07,8.93,10.83,-1.05,-2.97,1.83,6.57,-3.74,-2.74,13.0,2023,182
Jets,-5.0,-20.36,-13.07,-8.93,-10.83,11.41,1.85,8.9,-1.22,1.05,-1.83,2.97,3.74,-6.57,2.74,13.0,2023,182
