Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Alex Singleton,DEN,0,0,0,0,0,1.0,12,8,4,1,1,0,0,0,0,13.0,2023,184
P.J. Locke,DEN,0,0,0,0,0,1.0,8,6,2,2,1,0,0,0,0,13.0,2023,184
Jonathan Harris,DEN,0,0,0,0,0,1.0,3,3,0,2,1,0,0,0,0,13.0,2023,184
Ja'Quan McMillian,DEN,0,0,0,0,0,1.0,2,1,1,0,1,0,0,0,1,13.0,2023,184
Zach Allen,DEN,0,0,0,0,0,0.5,6,2,4,0,1,0,0,0,0,13.0,2023,184
Baron Browning,DEN,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0,13.0,2023,184
Jonathon Cooper,DEN,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,13.0,2023,184
Josey Jewell,DEN,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0,13.0,2023,184
D.J. Jones,DEN,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0,13.0,2023,184
Patrick Surtain II,DEN,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0,13.0,2023,184
Fabian Moreau,DEN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,13.0,2023,184
Matt Henningsen,DEN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2023,184
Mike Purcell,DEN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2023,184
Justin Simmons,DEN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2023,184
Nik Bonitto,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,184
Damarri Mathis,DEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,184
Drew Sanders,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,184
Dwayne Washington,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,184
Derek Stingley Jr.,HOU,2,3,0,3,4,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,184
Jimmie Ward,HOU,1,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0,13.0,2023,184
Will Anderson,HOU,0,0,0,0,1,2.0,5,3,2,2,4,0,0,0,0,13.0,2023,184
Jonathan Greenard,HOU,0,0,0,0,0,1.0,4,3,1,1,2,0,0,0,0,13.0,2023,184
Desmond King,HOU,0,0,0,0,0,0.0,10,5,5,1,0,0,0,0,0,13.0,2023,184
Blake Cashman,HOU,0,0,0,0,0,0.0,6,1,5,0,0,0,0,0,0,13.0,2023,184
Christian Harris,HOU,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,13.0,2023,184
Denzel Perryman,HOU,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,13.0,2023,184
Jalen Pitre,HOU,0,0,0,0,0,0.0,6,6,0,1,0,0,0,0,0,13.0,2023,184
Sheldon Rankins,HOU,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0,13.0,2023,184
Jake Hansen,HOU,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,13.0,2023,184
Maliek Collins,HOU,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,13.0,2023,184
DeAndre Houston-Carson,HOU,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,13.0,2023,184
Steven Nelson,HOU,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,13.0,2023,184
Neville Hewitt,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,184
Jerry Hughes,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,184
Tavierre Thomas,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,184
Henry To'oTo'o,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,184
Dare Ogunbowale,HOU,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,13.0,2023,184
