Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Cory Trice,,,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,,0,,0,,13.0,2023,188
Josh Woods,ARI,0.0,8,5,62.5%,27.0,5.4,3.4,0.0,68.2,5.3,12.0,15.0,3,0,0,0.0,0,12.0,2,14.3%,13.0,2023,188
Budda Baker,ARI,0.0,3,3,100.0%,43.0,14.3,14.3,0.0,118.7,10.3,31.0,12.0,1,0,0,0.0,0,8.0,0,0.0%,13.0,2023,188
Garrett Williams,ARI,0.0,4,3,75.0%,23.0,7.7,5.8,0.0,88.5,3.8,14.0,9.0,0,0,0,0.0,0,4.0,0,0.0%,13.0,2023,188
Jalen Thompson,ARI,0.0,2,2,100.0%,51.0,25.5,25.5,0.0,118.7,21.5,43.0,8.0,4,0,1,0.0,1,7.0,0,0.0%,13.0,2023,188
Kei'Trel Clark,ARI,0.0,3,2,66.7%,8.0,4.0,2.7,1.0,109.7,18.3,8.0,0.0,1,0,0,0.0,0,3.0,1,25.0%,13.0,2023,188
Divaad Wilson,ARI,0.0,5,2,40.0%,40.0,20.0,8.0,0.0,68.7,6.8,37.0,3.0,1,0,0,0.0,0,4.0,0,0.0%,13.0,2023,188
BJ Ojulari,ARI,0.0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,6.0,6.0,6.0,0,0,1,0.0,1,3.0,0,0.0%,13.0,2023,188
Krys Barnes,ARI,0.0,2,1,50.0%,4.0,4.0,2.0,0.0,56.2,4.5,4.0,0.0,1,0,0,0.0,0,4.0,0,0.0%,13.0,2023,188
Owen Pappoe,ARI,0.0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-2.0,-2.0,2.0,2,0,0,0.0,0,1.0,0,0.0%,13.0,2023,188
Dennis Gardeck,ARI,0.0,0,0,,,,,,,,,,2,0,2,0.0,2,0.0,0,,13.0,2023,188
Jonathan Ledbetter,ARI,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,4.0,1,20.0%,13.0,2023,188
Zaven Collins,ARI,0.0,1,0,0.0%,,,0.0,,39.6,-1.0,,,2,0,0,0.0,0,1.0,0,0.0%,13.0,2023,188
Cameron Thomas,ARI,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,0.0,1,100.0%,13.0,2023,188
Mykal Walker,PIT,0.0,5,4,80.0%,49.0,12.3,9.8,0.0,107.5,9.0,27.0,22.0,3,0,0,0.0,0,10.0,2,16.7%,13.0,2023,188
Damontae Kazee,PIT,0.0,3,2,66.7%,30.0,15.0,10.0,1.0,138.9,4.7,14.0,16.0,1,0,0,0.0,0,4.0,0,0.0%,13.0,2023,188
Trenton Thompson,PIT,0.0,3,2,66.7%,27.0,13.5,9.0,0.0,95.1,15.0,1.0,26.0,2,0,0,0.0,0,3.0,2,40.0%,13.0,2023,188
Mark Robinson,PIT,0.0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,-0.5,5.0,4.0,4,0,0,0.0,0,8.0,0,0.0%,13.0,2023,188
Elandon Roberts,PIT,0.0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,3.0,3.0,3.0,2,0,0,0.0,0,3.0,1,25.0%,13.0,2023,188
Joey Porter Jr.,PIT,0.0,4,1,25.0%,19.0,19.0,4.8,0.0,46.9,8.3,19.0,0.0,0,0,0,0.0,0,4.0,0,0.0%,13.0,2023,188
Levi Wallace,PIT,0.0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-4.0,-4.0,10.0,0,0,0,0.0,0,2.0,1,33.3%,13.0,2023,188
Minkah Fitzpatrick,PIT,0.0,3,1,33.3%,5.0,5.0,1.7,0.0,42.4,4.7,4.0,1.0,4,0,0,0.0,0,5.0,1,16.7%,13.0,2023,188
T.J. Watt,PIT,0.0,0,0,,,,,,,,,,0,0,1,0.5,2,6.0,3,33.3%,13.0,2023,188
Alex Highsmith,PIT,0.0,0,0,,,,,,,,,,5,0,0,1.5,2,8.0,0,0.0%,13.0,2023,188
Markus Golden,PIT,0.0,0,0,,,,,,,,,,2,0,1,0.0,1,0.0,0,,13.0,2023,188
Chandon Sullivan,PIT,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,0.0,0,,13.0,2023,188
Nick Herbig,PIT,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,1.0,1,50.0%,13.0,2023,188
Patrick Peterson,PIT,0.0,1,0,0.0%,,,0.0,,39.6,11.0,,,0,0,0,0.0,0,0.0,0,,13.0,2023,188
