#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:18,LAR 25,7,3:50,49,Field Goal,1,Rams,13.0,2023,190
2,1,4:48,LAR 21,2,0:49,79,Touchdown,1,Rams,13.0,2023,190
3,1,2:12,LAR 20,7,2:16,55,Missed FG,1,Rams,13.0,2023,190
4,2,11:24,LAR 15,3,1:36,3,Punt,1,Rams,13.0,2023,190
5,2,8:21,LAR 11,4,1:51,28,Punt,1,Rams,13.0,2023,190
6,2,5:28,LAR 38,3,0:51,3,Punt,1,Rams,13.0,2023,190
7,2,2:06,LAR 25,13,2:06,66,Field Goal,1,Rams,13.0,2023,190
8,3,15:00,LAR 17,4,2:28,25,Punt,1,Rams,13.0,2023,190
9,3,4:58,LAR 25,7,4:19,75,Touchdown,1,Rams,13.0,2023,190
10,4,8:49,LAR 25,4,1:58,5,Punt,1,Rams,13.0,2023,190
11,4,6:32,CLE 24,5,2:44,24,Touchdown,1,Rams,13.0,2023,190
12,4,2:29,CLE 30,5,0:33,30,Touchdown,1,Rams,13.0,2023,190
13,4,0:36,LAR 25,1,0:36,-2,End of Game,1,Rams,13.0,2023,190
