0,1,week,year,game_id
Won Toss,Chiefs (deferred),13.0,2023,192
Roof,outdoors,13.0,2023,192
Surface,grass,13.0,2023,192
Duration,3:05,13.0,2023,192
Attendance,78124,13.0,2023,192
Weather,"31 degrees, relative humidity 85%, wind 9 mph",13.0,2023,192
Vegas Line,Kansas City Chiefs -5.5,13.0,2023,192
Over/Under,42.5 (over),13.0,2023,192
