Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Jordan Battle,CIN,0,0,0,0,1,1.0,7,4,3,1,1,0,0,0,0,13.0,2023,193
Sam Hubbard,CIN,0,0,0,0,0,1.0,3,1,2,1,1,0,0,0,0,13.0,2023,193
Trey Hendrickson,CIN,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0,13.0,2023,193
Joseph Ossai,CIN,0,0,0,0,0,1.0,1,1,0,0,2,0,0,0,0,13.0,2023,193
Germaine Pratt,CIN,0,0,0,0,0,0.0,12,4,8,1,0,0,0,0,0,13.0,2023,193
Chidobe Awuzie,CIN,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0,13.0,2023,193
DJ Turner,CIN,0,0,0,0,0,0.0,8,8,0,0,0,0,0,0,0,13.0,2023,193
Logan Wilson,CIN,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0,13.0,2023,193
Daxton Hill,CIN,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,13.0,2023,193
D.J. Reader,CIN,0,0,0,0,0,0.0,6,1,5,0,1,0,0,0,0,13.0,2023,193
Mike Hilton,CIN,0,0,0,0,1,0.0,5,2,3,2,0,0,0,0,0,13.0,2023,193
B.J. Hill,CIN,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,13.0,2023,193
Cameron Sample,CIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2023,193
Zachary Carter,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,193
Jalen Davis,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,193
Akeem Davis-Gaither,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,193
Andrei Iosivas,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,193
Myles Murphy,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,193
Nick Scott,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,193
Josh Tupou,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,193
Josh Hines-Allen,JAX,1,8,0,8,1,1.5,7,3,4,1,2,0,0,0,0,13.0,2023,193
Travon Walker,JAX,0,0,0,0,0,0.5,4,0,4,0,1,0,0,0,0,13.0,2023,193
Foyesade Oluokun,JAX,0,0,0,0,0,0.0,13,8,5,0,1,0,0,0,0,13.0,2023,193
Devin Lloyd,JAX,0,0,0,0,0,0.0,11,8,3,0,0,0,0,0,0,13.0,2023,193
Rayshawn Jenkins,JAX,0,0,0,0,0,0.0,8,5,3,1,0,0,0,0,0,13.0,2023,193
Andre Cisco,JAX,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0,13.0,2023,193
Darious Williams,JAX,0,0,0,0,0,0.0,7,5,2,1,0,0,0,0,0,13.0,2023,193
Gregory Junior,JAX,0,0,0,0,1,0.0,6,5,1,2,0,0,0,0,0,13.0,2023,193
Tyson Campbell,JAX,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,13.0,2023,193
Antonio Johnson,JAX,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,13.0,2023,193
K'Lavon Chaisson,JAX,0,0,0,0,0,0.0,2,2,0,2,1,0,0,0,0,13.0,2023,193
Adam Gotsis,JAX,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,13.0,2023,193
Ross Matiscik,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,13.0,2023,193
Andrew Wingard,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2023,193
Folorunso Fatukasi,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,193
DaVon Hamilton,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,193
Tre Herndon,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,193
Jeremiah Ledbetter,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,193
Brandon McManus,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,193
Shaquille Quarterman,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,193
Dawuane Smoot,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2023,193
Trevor Lawrence,JAX,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,13.0,2023,193
Roy Robertson-Harris,JAX,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,13.0,2023,193
Parker Washington,JAX,0,0,0,0,0,0.0,0,0,0,0,0,2,-1,0,0,13.0,2023,193
