#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,WAS 25,8,4:04,30,Punt,1,Commanders,13.0,2023,186
2,1,9:28,WAS 25,3,1:34,-4,Punt,1,Commanders,13.0,2023,186
3,1,3:39,WAS 25,3,1:27,7,Punt,1,Commanders,13.0,2023,186
4,1,1:01,WAS 38,1,0:06,0,Interception,1,Commanders,13.0,2023,186
5,1,0:55,WAS 25,10,4:37,75,Touchdown,1,Commanders,13.0,2023,186
6,2,9:14,WAS 25,6,3:19,19,Punt,1,Commanders,13.0,2023,186
7,2,0:20,WAS 25,2,0:20,3,End of Half,1,Commanders,13.0,2023,186
8,3,9:36,WAS 25,9,5:05,75,Touchdown,1,Commanders,13.0,2023,186
9,3,2:54,WAS 41,7,3:39,24,Missed FG,1,Commanders,13.0,2023,186
10,4,11:23,WAS 6,3,1:36,7,Punt,1,Commanders,13.0,2023,186
11,4,1:57,WAS 25,3,1:57,9,End of Game,1,Commanders,13.0,2023,186
