Player,Pos,home_team,team,week,year,game_id
Dak Prescott,QB,1,Cowboys,13.0,2023,181
Tony Pollard,RB,1,Cowboys,13.0,2023,181
Jalen Tolbert,WR,1,Cowboys,13.0,2023,181
Brandin Cooks,WR,1,Cowboys,13.0,2023,181
CeeDee Lamb,WR,1,Cowboys,13.0,2023,181
Jake Ferguson,TE,1,Cowboys,13.0,2023,181
Tyler Smith,OL,1,Cowboys,13.0,2023,181
Terence Steele,T,1,Cowboys,13.0,2023,181
Tyron Smith,T,1,Cowboys,13.0,2023,181
Zack Martin,G,1,Cowboys,13.0,2023,181
Tyler Biadasz,C,1,Cowboys,13.0,2023,181
DeMarcus Lawrence,DE,1,Cowboys,13.0,2023,181
Osa Odighizuwa,DT,1,Cowboys,13.0,2023,181
Johnathan Hankins,DT,1,Cowboys,13.0,2023,181
Micah Parsons,LB,1,Cowboys,13.0,2023,181
Damone Clark,LB,1,Cowboys,13.0,2023,181
Stephon Gilmore,CB,1,Cowboys,13.0,2023,181
DaRon Bland,CB,1,Cowboys,13.0,2023,181
Markquese Bell,S,1,Cowboys,13.0,2023,181
Jayron Kearse,S,1,Cowboys,13.0,2023,181
Malik Hooker,S,1,Cowboys,13.0,2023,181
Donovan Wilson,S,1,Cowboys,13.0,2023,181
