0,1,week,year,game_id
Won Toss,Panthers (deferred),13.0,2023,189
Roof,outdoors,13.0,2023,189
Surface,grass,13.0,2023,189
Duration,3:08,13.0,2023,189
Attendance,62432,13.0,2023,189
Weather,"81 degrees, relative humidity 77%, wind 8 mph",13.0,2023,189
Vegas Line,Tampa Bay Buccaneers -3.5,13.0,2023,189
Over/Under,36.5 (over),13.0,2023,189
