Player,Pos,home_team,team,week,year,game_id
Baker Mayfield,QB,1,Buccaneers,13.0,2023,189
Rachaad White,RB,1,Buccaneers,13.0,2023,189
Mike Evans,WR,1,Buccaneers,13.0,2023,189
Chris Godwin,WR,1,Buccaneers,13.0,2023,189
Cade Otton,TE,1,Buccaneers,13.0,2023,189
Payne Durham,TE,1,Buccaneers,13.0,2023,189
Tristan Wirfs,T,1,Buccaneers,13.0,2023,189
Luke Goedeke,T,1,Buccaneers,13.0,2023,189
Aaron Stinnie,G,1,Buccaneers,13.0,2023,189
Cody Mauch,G,1,Buccaneers,13.0,2023,189
Robert Hainsey,C,1,Buccaneers,13.0,2023,189
Calijah Kancey,DL,1,Buccaneers,13.0,2023,189
Vita Vea,NT,1,Buccaneers,13.0,2023,189
Shaquil Barrett,OLB,1,Buccaneers,13.0,2023,189
YaYa Diaby,OLB,1,Buccaneers,13.0,2023,189
J.J. Russell,LB,1,Buccaneers,13.0,2023,189
K.J. Britt,LB,1,Buccaneers,13.0,2023,189
Zyon McCollum,CB,1,Buccaneers,13.0,2023,189
Carlton Davis,CB,1,Buccaneers,13.0,2023,189
Dee Delaney,DB,1,Buccaneers,13.0,2023,189
Christian Izien,S,1,Buccaneers,13.0,2023,189
Antoine Winfield Jr.,S,1,Buccaneers,13.0,2023,189
