Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Jessie Bates III,ATL,1,0,0,0,2,0.0,7,5,2,0,0,0,0,0,0,13.0,2023,182
Bud Dupree,ATL,0,0,0,0,0,2.0,7,3,4,2,2,0,0,0,1,13.0,2023,182
Richie Grant,ATL,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,1,13.0,2023,182
Arnold Ebiketie,ATL,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,13.0,2023,182
DeAundre Alford,ATL,0,0,0,0,0,0.0,6,4,2,0,0,2,0,0,0,13.0,2023,182
Kaden Elliss,ATL,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,13.0,2023,182
Nathan Landman,ATL,0,0,0,0,1,0.0,5,2,3,1,0,0,0,0,1,13.0,2023,182
Jeff Okudah,ATL,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,13.0,2023,182
DeMarcco Hellams,ATL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,13.0,2023,182
David Onyemata,ATL,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0,13.0,2023,182
Clark Phillips,ATL,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0,13.0,2023,182
Calais Campbell,ATL,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0,13.0,2023,182
Ta'Quon Graham,ATL,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,13.0,2023,182
Kentavius Street,ATL,0,0,0,0,0,0.0,3,2,1,2,0,0,0,0,0,13.0,2023,182
Lorenzo Carter,ATL,0,0,0,0,1,0.0,2,1,1,1,1,0,0,0,0,13.0,2023,182
Albert Huggins,ATL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2023,182
Keith Smith,ATL,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,13.0,2023,182
Andre Smith,ATL,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0,13.0,2023,182
Tre Flowers,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,182
AJ Terrell,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,182
Zach Harrison,ATL,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,13.0,2023,182
Desmond Ridder,ATL,0,0,0,0,0,0.0,0,0,0,0,0,1,-2,0,0,13.0,2023,182
Quinton Jefferson,NYJ,0,0,0,0,0,1.5,5,1,4,1,3,0,0,0,0,13.0,2023,182
Jermaine Johnson II,NYJ,0,0,0,0,0,1.5,4,2,2,2,3,0,0,0,0,13.0,2023,182
Quincy Williams,NYJ,0,0,0,0,0,0.0,9,4,5,1,0,0,0,0,0,13.0,2023,182
Tony Adams,NYJ,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0,13.0,2023,182
Jordan Whitehead,NYJ,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,13.0,2023,182
C.J. Mosley,NYJ,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0,13.0,2023,182
Sauce Gardner,NYJ,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,13.0,2023,182
Solomon Thomas,NYJ,0,0,0,0,0,0.0,4,1,3,1,0,0,0,0,0,13.0,2023,182
Quinnen Williams,NYJ,0,0,0,0,0,0.0,4,3,1,0,2,0,0,0,1,13.0,2023,182
Perrion Winfrey,NYJ,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,13.0,2023,182
Michael Carter II,NYJ,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,13.0,2023,182
Micheal Clemons,NYJ,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,13.0,2023,182
Ashtyn Davis,NYJ,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,13.0,2023,182
John Franklin-Myers,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2023,182
D.J. Reed,NYJ,0,0,0,0,2,0.0,2,2,0,0,0,0,0,0,0,13.0,2023,182
Jamien Sherwood,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2023,182
Chazz Surratt,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,13.0,2023,182
Justin Hardee,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,182
Bryce Huff,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2023,182
Laken Tomlinson,NYJ,0,0,0,0,0,0.0,0,0,0,0,0,1,10,0,0,13.0,2023,182
Carter Warren,NYJ,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,13.0,2023,182
