#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:40,JAX 49,7,3:49,51,Touchdown,1,Jaguars,13.0,2023,193
2,1,2:13,JAX 47,3,0:57,6,Punt,1,Jaguars,13.0,2023,193
3,2,12:24,JAX 25,10,6:00,75,Touchdown,1,Jaguars,13.0,2023,193
4,2,1:04,JAX 25,4,0:42,13,Punt,1,Jaguars,13.0,2023,193
5,3,15:00,JAX 32,3,1:39,9,Punt,1,Jaguars,13.0,2023,193
6,3,11:50,JAX 16,12,6:24,84,Touchdown,1,Jaguars,13.0,2023,193
7,3,5:16,CIN 9,4,2:06,9,Touchdown,1,Jaguars,13.0,2023,193
8,3,0:50,JAX 9,3,1:07,-3,Punt,1,Jaguars,13.0,2023,193
9,4,9:27,JAX 25,8,4:28,45,Missed FG,1,Jaguars,13.0,2023,193
10,4,2:28,JAX 25,9,2:02,53,Field Goal,1,Jaguars,13.0,2023,193
11,5,10:00,JAX 25,7,4:58,16,Punt,1,Jaguars,13.0,2023,193
