Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Paris Johnson,T,68,100%,0,0%,4,17%,0,Cardinals,13.0,2023,188
Hjalte Froholdt,C,68,100%,0,0%,4,17%,0,Cardinals,13.0,2023,188
Trystan Colon,C,68,100%,0,0%,4,17%,0,Cardinals,13.0,2023,188
D.J. Humphries,T,68,100%,0,0%,0,0%,0,Cardinals,13.0,2023,188
Kyler Murray,QB,68,100%,0,0%,0,0%,0,Cardinals,13.0,2023,188
Trey McBride,TE,65,96%,0,0%,5,21%,0,Cardinals,13.0,2023,188
Will Hernandez,G,62,91%,0,0%,3,13%,0,Cardinals,13.0,2023,188
James Conner,RB,52,76%,0,0%,0,0%,0,Cardinals,13.0,2023,188
Greg Dortch,WR,47,69%,0,0%,7,29%,0,Cardinals,13.0,2023,188
Rondale Moore,WR,37,54%,0,0%,1,4%,0,Cardinals,13.0,2023,188
Marquise Brown,WR,36,53%,0,0%,0,0%,0,Cardinals,13.0,2023,188
Geoff Swaim,TE,34,50%,0,0%,12,50%,0,Cardinals,13.0,2023,188
Andre Baccellia,WR,31,46%,0,0%,1,4%,0,Cardinals,13.0,2023,188
Elijah Higgins,TE,22,32%,0,0%,8,33%,0,Cardinals,13.0,2023,188
Michael Carter,RB,13,19%,0,0%,1,4%,0,Cardinals,13.0,2023,188
Carter O'Donnell,T,6,9%,0,0%,1,4%,0,Cardinals,13.0,2023,188
Emari Demercado,RB,2,3%,0,0%,1,4%,0,Cardinals,13.0,2023,188
Dan Chisena,WR,1,1%,0,0%,12,50%,0,Cardinals,13.0,2023,188
Kei'Trel Clark,CB,0,0%,61,100%,4,17%,0,Cardinals,13.0,2023,188
Jalen Thompson,FS,0,0%,61,100%,0,0%,0,Cardinals,13.0,2023,188
Divaad Wilson,CB,0,0%,61,100%,0,0%,0,Cardinals,13.0,2023,188
Budda Baker,SS,0,0%,61,100%,0,0%,0,Cardinals,13.0,2023,188
Josh Woods,LB,0,0%,60,98%,1,4%,0,Cardinals,13.0,2023,188
Jonathan Ledbetter,DE,0,0%,41,67%,3,13%,0,Cardinals,13.0,2023,188
Garrett Williams,CB,0,0%,39,64%,8,33%,0,Cardinals,13.0,2023,188
Dante Stills,DE,0,0%,39,64%,3,13%,0,Cardinals,13.0,2023,188
Krys Barnes,LB,0,0%,37,61%,7,29%,0,Cardinals,13.0,2023,188
Zaven Collins,LB,0,0%,35,57%,1,4%,0,Cardinals,13.0,2023,188
Kevin Strong,NT,0,0%,29,48%,0,0%,0,Cardinals,13.0,2023,188
BJ Ojulari,LB,0,0%,28,46%,3,13%,0,Cardinals,13.0,2023,188
Roy Lopez,DT,0,0%,27,44%,0,0%,0,Cardinals,13.0,2023,188
Cameron Thomas,LB,0,0%,23,38%,3,13%,0,Cardinals,13.0,2023,188
Dennis Gardeck,LB,0,0%,22,36%,13,54%,0,Cardinals,13.0,2023,188
Victor Dimukeje,LB,0,0%,20,33%,16,67%,0,Cardinals,13.0,2023,188
Phil Hoskins,DT,0,0%,17,28%,0,0%,0,Cardinals,13.0,2023,188
Owen Pappoe,LB,0,0%,6,10%,16,67%,0,Cardinals,13.0,2023,188
Jesse Luketa,LB,0,0%,3,5%,19,79%,0,Cardinals,13.0,2023,188
Andre Chachere,SS,0,0%,1,2%,15,63%,0,Cardinals,13.0,2023,188
Zeke Turner,LB,0,0%,0,0%,20,83%,0,Cardinals,13.0,2023,188
Joey Blount,FS,0,0%,0,0%,16,67%,0,Cardinals,13.0,2023,188
Marco Wilson,CB,0,0%,0,0%,12,50%,0,Cardinals,13.0,2023,188
Blake Gillikin,P,0,0%,0,0%,9,38%,0,Cardinals,13.0,2023,188
Matt Prater,K,0,0%,0,0%,9,38%,0,Cardinals,13.0,2023,188
Aaron Brewer,LS,0,0%,0,0%,9,38%,0,Cardinals,13.0,2023,188
Qwuantrezz Knight,CB,0,0%,0,0%,5,21%,0,Cardinals,13.0,2023,188
Kelvin Beachum,T,0,0%,0,0%,4,17%,0,Cardinals,13.0,2023,188
Keith Ismael,G,0,0%,0,0%,4,17%,0,Cardinals,13.0,2023,188
