Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Chuba Hubbard,CAR,25,104,2,6.0,68,2.7,36,1.4,0,,13.0,2023,189
Miles Sanders,CAR,8,23,0,1.0,19,2.4,4,0.5,0,,13.0,2023,189
Raheem Blackshear,CAR,1,6,0,,6,6.0,0,0.0,0,,13.0,2023,189
Rachaad White,TAM,20,84,1,3.0,69,3.5,15,0.8,0,,13.0,2023,189
Chase Edmonds,TAM,2,7,0,,2,1.0,5,2.5,0,,13.0,2023,189
Baker Mayfield,TAM,2,-2,0,0.0,-2,-1.0,0,0.0,0,,13.0,2023,189
Deven Thompkins,TAM,2,7,0,1.0,3,1.5,4,2.0,0,,13.0,2023,189
Chris Godwin,TAM,1,19,1,1.0,16,16.0,3,3.0,0,,13.0,2023,189
Trey Palmer,TAM,1,13,0,1.0,11,11.0,2,2.0,0,,13.0,2023,189
