#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:06,NYJ 15,3,1:17,6,Punt,1,Jets,13.0,2023,182
2,1,8:43,NYJ 9,10,6:28,43,Punt,1,Jets,13.0,2023,182
3,1,1:36,NYJ 33,3,1:36,5,Punt,1,Jets,13.0,2023,182
4,2,13:19,NYJ 44,1,0:08,2,Fumble,1,Jets,13.0,2023,182
5,2,10:04,NYJ 25,12,6:08,66,Field Goal,1,Jets,13.0,2023,182
6,2,1:46,NYJ 11,4,0:33,3,Punt,1,Jets,13.0,2023,182
7,3,15:00,NYJ 25,9,4:28,47,Field Goal,1,Jets,13.0,2023,182
8,3,3:38,NYJ 25,3,0:53,1,Punt,1,Jets,13.0,2023,182
9,3,1:08,NYJ 42,2,0:42,1,Interception,1,Jets,13.0,2023,182
10,4,13:06,NYJ 19,7,2:19,30,Punt,1,Jets,13.0,2023,182
11,4,9:42,ATL 48,3,2:07,-1,Punt,1,Jets,13.0,2023,182
12,4,5:23,NYJ 30,5,2:36,22,Fumble,1,Jets,13.0,2023,182
13,4,1:53,NYJ 7,7,1:11,23,Downs,1,Jets,13.0,2023,182
