Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Bryce Young,CAR,0,0,0,0,13.0,2023,189
Chuba Hubbard,CAR,25,104,2,17,13.0,2023,189
Miles Sanders,CAR,8,23,0,8,13.0,2023,189
Raheem Blackshear,CAR,1,6,0,6,13.0,2023,189
Jonathan Mingo,CAR,0,0,0,0,13.0,2023,189
DJ Chark,CAR,0,0,0,0,13.0,2023,189
Adam Thielen,CAR,0,0,0,0,13.0,2023,189
Stephen Sullivan,CAR,0,0,0,0,13.0,2023,189
Ian Thomas,CAR,0,0,0,0,13.0,2023,189
Mike Strachan,CAR,0,0,0,0,13.0,2023,189
Baker Mayfield,TAM,2,-2,0,-1,13.0,2023,189
Rachaad White,TAM,20,84,1,30,13.0,2023,189
Chris Godwin,TAM,1,19,1,19,13.0,2023,189
Trey Palmer,TAM,1,13,0,13,13.0,2023,189
Deven Thompkins,TAM,2,7,0,5,13.0,2023,189
Chase Edmonds,TAM,2,7,0,4,13.0,2023,189
Mike Evans,TAM,0,0,0,0,13.0,2023,189
