Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,14.0,6.39,6.27,0.45,0.0,2.22,-8.95,11.25,4.63,7.39,-2.98,2.09,3.07,0.67,4.54,13.0,2023,188
Steelers,-14.0,-2.22,8.95,-11.25,-4.63,-6.39,-6.27,-0.45,0.0,-7.39,-2.09,2.98,-0.67,-3.07,-4.54,13.0,2023,188
